image_number	cell_id	Cgroup	Agroup	A101	A102	A103	A104	A120	A121	A122	A123	
1	0	small	api	0.11155644622578491	0.4491017964071856	-1.0	0.045255866536677854	109.5555129897556	49.69284588125957	2.0	0.5029940119760479	
1	1	small	api	0.15786637931034483	0.5767918088737202	-1.0	0.0742843436019418	14.799724712947125	7.0710678118654755	2.0	0.14675767918088736	
1	2	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	3	medium	api	0.2576740164288802	0.9731543624161074	-1.0	0.2257806790058888	61.98508557595271	24.0	2.0	0.1610738255033557	
1	4	no	B	0.16064981949458484	-1.0	-1.0	-1.0	50.71060615555412	24.20743687382041	1.0	0.2247191011235955	
1	5	medium	iso	0.2543735224586288	0.8884758364312267	-1.0	0.1902718228743826	85.41326463517802	31.591446311092824	4.0	0.2825278810408922	
1	6	no	B	0.1528046421663443	-1.0	-1.0	-1.0	78.96960438787282	33.37663853655727	2.0	0.43037974683544306	
1	7	no	B	0.0773405698778833	-1.0	-1.0	-1.0	20.0	10.0	1.0	0.2982456140350877	
1	8	large	E	0.10584343991179714	0.4548611111111111	-1.0	0.004078833273590102	188.84712906765537	72.68770612382136	4.0	0.4270833333333333	
1	9	no	B	0.12121212121212122	-1.0	-1.0	-1.0	76.89778382919043	35.014282800023196	2.0	0.5403225806451613	
1	10	no	A	0.30669895076674736	-1.0	-1.0	-1.0	95.14670055886012	35.4682957019364	3.0	0.12105263157894737	
1	11	no	B	0.2253994953742641	-1.0	-1.0	-1.0	83.6316923652092	38.01315561749642	2.0	0.24253731343283583	
1	12	medium	api	0.24769647696476965	0.862144420131291	-1.0	0.20260706496968398	62.85780887036149	27.0	2.0	0.1487964989059081	
1	13	small	api	0.07434695244474213	0.46846846846846846	-1.0	0.01849241704380278	22.75806806571081	8.94427190999916	2.0	0.38738738738738737	
1	14	medium	iso	0.19696117051209905	0.94	-1.0	0.22662440691592345	55.77356822619765	20.615528128088304	3.0	0.20285714285714285	
1	15	no	B	0.14583333333333334	-1.0	-1.0	-1.0	17.08800749063506	8.54400374531753	1.0	0.1	
1	16	no	B	0.06964656964656965	-1.0	-1.0	-1.0	26.68332812825267	13.341664064126334	1.0	0.5522388059701493	
1	17	no	A	0.30492091388400705	-1.0	-1.0	-1.0	36.20502455393326	18.027756377319946	1.0	0.06051873198847262	
2	18	no	B	0.09002904162633107	-1.0	-1.0	-1.0	15.231546211727817	7.615773105863909	1.0	0.3655913978494624	
2	19	no	B	0.07255813953488371	-1.0	-1.0	-1.0	27.2402296069223	12.806248474865697	1.0	0.5128205128205128	
2	20	no	A	0.7175572519083969	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	
2	21	large	F	0.09465178914967295	0.6422764227642277	-1.0	0.0241320474705181	101.15009723017002	37.592225986725715	2.0	0.3861788617886179	
