image_number	cell_id	Cgroup	Agroup	A101	A102	A103	A104	A120	A121	A122	A123	
1	0	no	B	0.08376068376068375	-1.0	-1.0	-1.0	20.92449082963784	10.44030650891055	1.0	0.42857142857142855	
1	1	medium	iso	0.24201787994891444	0.8786279683377308	-1.0	0.20191744424071148	122.97637543709439	53.510561809129406	2.0	0.30606860158311344	
1	2	small	api	0.10073111291632819	0.1693548387096774	0.07463399128228783	-1.0	17.330570875771823	7.8173377998059435	2.0	0.31451612903225806	
1	3	no	B	0.08513931888544891	-1.0	-1.0	-1.0	20.591260281974	10.295630140987	1.0	0.6181818181818182	
1	4	medium	iso	0.32108433734939756	0.7485928705440901	-1.0	0.15109112498432165	56.77079009572505	22.085501218778997	4.0	0.24953095684803	
1	5	medium	iso	0.2621518296013108	0.8604166666666667	-1.0	0.14646088312963082	61.75790573020548	21.095023109728988	4.0	0.22708333333333333	
1	6	no	A	0.2911169744942832	-1.0	-1.0	-1.0	73.7721387552247	30.4138126514911	2.0	0.13293051359516617	
1	7	no	B	0.12573344509639564	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.06	
1	8	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	9	large	api	0.35	0.9083557951482479	-1.0	0.2925980755004638	47.191609466554794	22.0	1.0	0.08086253369272237	
1	10	small	api	0.15549005158437731	0.12796208530805686	0.07734083342388674	-1.0	18.867962264113206	9.433981132056603	1.0	0.1943127962085308	
1	11	large	iso	0.28179043743641913	0.927797833935018	-1.0	0.1742356348208224	77.71449288107563	29.843627494388027	4.0	0.2545126353790614	
1	12	medium	iso	0.2354818123803446	0.8211382113821138	-1.0	0.1742056838821935	59.09861504793264	21.688073791373778	3.0	0.42276422764227645	
2	13	large	iso	0.34938036224976166	0.9236016371077762	-1.0	0.23600940842850518	69.09808954972567	24.331050121192877	5.0	0.1364256480218281	
2	14	medium	iso	0.3147233201581028	0.7802197802197802	-1.0	0.16031099395974982	64.45368289631998	21.95449840010015	2.0	0.16012558869701726	
2	15	small	api	0.04796511627906977	0.16666666666666666	0.031195805489633154	-1.0	0.0	0.0	0.0	0.3939393939393939	
2	16	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	17	large	iso	0.2925170068027211	0.9089147286821705	-1.0	0.173042172641718	58.136652461476736	21.18962010041709	2.0	0.15891472868217055	
2	18	small	api	0.1780929866036249	0.5575221238938053	-1.0	0.03321735120023784	28.840154905143585	13.074461222042206	1.0	0.30973451327433627	
2	19	no	B	0.08931297709923663	-1.0	-1.0	-1.0	8.94427190999916	4.47213595499958	1.0	0.28205128205128205	
2	20	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	21	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	22	medium	iso	0.2840785169029444	0.763915547024952	-1.0	0.17353846692527558	132.64348147440137	54.91688355625628	3.0	0.19193857965451055	
2	23	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	24	small	api	0.1347728965003723	0.7182320441988951	-1.0	0.07046709467141095	46.89515925376875	15.730446831456966	3.0	0.5359116022099447	
2	25	large	E	0.35159235668789807	0.31521739130434784	0.01076508785409702	-1.0	86.6907968084578	32.20271610504318	2.0	0.03260869565217391	
2	26	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	27	no	B	0.07772795216741404	-1.0	-1.0	-1.0	81.05088017834177	36.6742416417845	1.0	0.4230769230769231	
2	28	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	29	small	api	0.15821501014198783	0.47863247863247865	-1.0	0.040791949014948	40.457934130080005	19.247359759844038	3.0	0.2094017094017094	
2	30	small	N	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	31	large	iso	0.32154882154882153	0.9389179755671903	-1.0	0.2046028449519645	61.90446871735802	23.259406699226016	2.0	0.14136125654450263	
3	32	medium	iso	0.2579505300353357	0.7168949771689498	-1.0	0.10430577281657655	54.4315828754998	22.647841308766573	2.0	0.2328767123287671	
3	33	no	B	0.18739054290718038	-1.0	-1.0	-1.0	65.91216719804622	26.476404589747453	4.0	0.3598130841121495	
3	34	no	B	0.17325483599663583	-1.0	-1.0	-1.0	76.03179483162093	30.805843601498726	1.0	0.3737864077669903	
3	35	large	iso	0.3047830923248053	0.8558394160583942	-1.0	0.16302940586707768	128.5949339273827	51.770575866961295	1.0	0.24452554744525548	
3	36	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	37	large	E	0.12431056427662282	0.4402730375426621	0.019432748948000404	-1.0	167.21192283959329	67.26817938331381	3.0	0.37542662116040953	
3	38	small	api	0.19333333333333333	0.6758620689655173	-1.0	0.07629200145229287	121.24874535825855	43.236164350948556	7.0	0.4689655172413793	
3	39	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	40	medium	iso	0.23076923076923078	0.9617117117117117	-1.0	0.23974962808595407	58.00998604497988	20.0	2.0	0.2635135135135135	
3	41	small	api	0.11182108626198083	0.5	-1.0	0.01901682611532554	23.59524158061724	10.65685424949238	3.0	0.5785714285714286	
4	42	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
4	43	no	B	0.06484641638225255	-1.0	-1.0	-1.0	40.208953422287465	18.867962264113206	2.0	0.4868421052631579	
4	44	medium	api	0.24188415022278803	0.7552631578947369	-1.0	0.17712070273343972	119.74944754749907	55.08246792141467	1.0	0.16052631578947368	
4	45	small	api	0.17780172413793102	0.4727272727272727	-1.0	0.02765163513631164	32.94642128361825	12.786644432436816	2.0	0.16363636363636364	
4	46	medium	iso	0.2744643891140706	0.7362869198312236	-1.0	0.08054604904033322	80.23231710557101	29.308268773023755	3.0	0.21518987341772153	
