image_number	cell_id	Cgroup	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C126	C127	C128	
1	0	large	2260.0	211.48023056000005	45.27692569068709	40.311288741492746	47.84864433144885	52.67241159977955	30.4138126514911	30.75058004971371	16.97056274847714	39.20319175657052	30.88464891271291	19.1049731745428	49.30092918392392	0.989048421276016	1.1231822922119374	0.8805769358491531	0.6796227589811145	0.5280594996619338	108.0	3.0	41.88078318274385	
1	1	no	1308.0	134.71067799999986	45.0	35.805027579936315	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2568067403253775	-1.0	-1.0	-1.0	94.0	3.0	-1.0	
1	2	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	3	large	2151.0	211.48023056000005	42.44997055358225	38.897300677553446	16.587338556927413	18.186078758908437	30.870698080866262	31.597609439530782	14.866068747318506	15.382813968639962	48.023897994494284	20.12461179749811	49.287447058204584	0.9769947356284775	1.0913346122775802	0.8952293133904375	0.7459194772108485	0.5968819599109132	106.0	3.0	42.720018726587654	
1	4	small	1564.0	159.19595935999996	43.56604182158393	39.11521443121589	11.449337988500048	10.121234802212996	13.45362404707371	16.673165775695324	14.866068747318506	6.1745338514257515	32.74940502378272	19.1049731745428	35.13616377342547	0.806902793870449	1.1137876259938397	0.7244673715515959	0.3013890864325187	0.13087490961677511	83.0	4.0	43.01162633521314	
1	5	medium	1821.0	183.33809495999998	47.01063709417264	37.589892258425	0.6902771978650719	2.138203443854252	21.095023109728988	23.44855530228041	15.264337522473747	0.5105227557738204	41.42070930386959	20.591260281974	13.683258233337774	0.8996299702812591	1.2506190965108757	0.7193476997042126	0.4747887022685173	0.28149190710767064	98.0	3.0	45.27692569068709	
1	6	medium	2291.0	212.89444412000003	47.53945729601885	41.23105625617661	51.3036277562895	55.36036561758439	27.459060435491963	29.112356713857977	16.64331697709324	38.66262057968259	28.085625379207357	20.591260281974	46.99232130394249	0.9432098096826693	1.153001198917799	0.8180475532618363	0.5959708691317117	0.40122324159021405	109.0	4.0	44.27188724235731	
1	7	medium	2043.0	196.99494919999998	46.0	40.0	26.565051177077976	29.744881296942197	24.186773244895647	26.08836966151917	15.264337522473747	21.0	39.0	20.12461179749811	42.32685317856742	0.9271094192049719	1.15	0.8061821036564973	0.5433168763426597	0.3431952662721893	75.0	3.0	44.94441010848846	
2	8	large	2459.0	226.20815260000012	43.46262762420146	38.48376280978771	6.095861544595806	2.840864785566481	36.6742416417845	37.2074341686527	17.0	3.911406403448517	56.07559766611877	19.235384061671343	78.9192541658654	0.9856697313646685	1.129375727602901	0.8727562557562235	0.8964466093754864	0.8296130952380952	103.0	3.0	42.485291572496	
2	9	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	10	large	2215.0	210.30865768000012	45.31004303683677	36.76955262170047	8.45502767717744	7.999983472218958	32.984845004941285	33.49061968617897	16.492422502470642	7.547995479102862	52.10833049051635	19.6468827043885	54.234697075432415	0.9848980196252861	1.2322707187385227	0.7992545831434895	0.7762017735742297	0.6407407407407407	116.0	3.0	43.68065933568311	
