image_number	cell_id	Cgroup	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C126	C127	C128	
1	0	no	1785.0	156.61017291999997	51.07837115648854	43.46262762420146	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.175225105995349	-1.0	-1.0	-1.0	106.0	3.0	-1.0	
1	1	no	1424.0	140.12489155999987	47.07440918375928	37.8549864614954	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2435457936734837	-1.0	-1.0	-1.0	131.0	3.0	-1.0	
1	2	medium	3493.0	259.0365797200002	60.90155991434045	52.839379254491625	40.86716642350807	51.62094690084199	34.539832078341085	32.116652469826825	21.18962010041709	44.4816192526148	41.635614025745554	26.476404589747453	56.74251370541298	1.0754493205912667	1.1525790191633165	0.933080771652394	0.5456907963994421	0.34605009633911366	103.0	4.0	55.44366510251645	
1	3	no	2008.0	167.19595936000002	54.644304369257	44.654227123532216	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2237207514103439	-1.0	-1.0	-1.0	80.0	4.0	-1.0	
1	4	large	2540.0	228.89444412000017	49.39635614091387	40.496913462633174	86.54188711662007	89.02425381270518	33.28663395418648	32.258298291166746	17.4928556845359	54.05257003944265	0.7407971974871922	20.808652046684813	54.06040915917147	1.0318781745316465	1.2197560731756085	0.8459709258468163	0.6575884942081398	0.5227817745803357	108.0	4.0	41.182520563948	
1	5	medium	2866.0	234.20815260000018	55.0	47.80167361086848	46.84761026599458	57.07528858319354	29.068883707497267	30.340120413912054	19.026297590440446	42.2	33.34611279462773	24.186773244895647	50.274872641655115	0.9581004726061707	1.1505873298020861	0.8327055650534364	0.540028279736233	0.34050514499532275	105.0	3.0	51.0	
1	6	small	1575.0	156.95331867999994	45.803929962395145	39.408120990476064	10.463258450158719	8.880659150520245	9.899494936611665	-1.0	12.041594578792296	5.501711320554613	30.88195959137757	21.93171219946131	35.638181771801996	-1.0	1.1622967249178102	-1.0	0.19750345973944897	0.06562922868741543	101.0	4.0	45.34313619501854	
1	7	small	3052.0	239.17871532000015	59.61543424315552	52.55473337388365	72.37770277133173	81.9270790435393	23.769728648009426	26.904022091905507	17.46424919657298	48.947056027441704	9.970557671221952	27.16615541441225	49.436969490300434	0.8835009340540543	1.1343494756036683	0.7788613236532599	0.38359452489248175	0.1907920405774483	86.0	3.0	54.230987451824994	
1	8	small	1875.0	165.43860003999987	52.0	43.46262762420146	7.998990959408758	0.5787255656077619	7.615773105863909	-1.0	16.492422502470642	3.230769230769231	30.670027857628668	23.769728648009426	319.8624704462843	-1.0	1.196430193996017	-1.0	0.17034116504960176	0.04282536151279199	81.0	4.0	50.28916384272063	
2	9	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	10	large	3042.0	250.00714244000022	52.61178575186362	45.70557952810576	89.01900375587013	87.4240128324744	37.21558813185679	36.85092870957581	19.026297590440446	59.378330451164004	3.3475125264720824	22.20360331117452	59.43839331488784	1.0098955286895177	1.1511020381988817	0.877329285481669	0.7311238661710492	0.5778008298755186	86.0	3.0	45.70557952810576	
2	11	small	2330.0	201.58073564	54.037024344425184	47.01063709417264	11.438182465787676	19.55095921432929	18.027756377319946	18.572261532509355	14.866068747318506	11.17752147398384	42.50101941817055	25.942243542145693	33.401119177611186	0.970681806615942	1.1494637742555402	0.8444648960291178	0.31132190184196473	0.13216715257531583	94.0	3.0	53.33854141237835	
2	12	no	1490.0	145.8822508799999	48.30113870293329	38.01315561749642	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.270642700357704	-1.0	-1.0	-1.0	88.0	4.0	-1.0	
2	13	large	3626.0	273.42135600000023	56.859475903318	49.24428900898052	67.06789956241022	71.8504179461573	40.19950248448356	40.077608676346955	19.1049731745428	60.6055533445202	22.540684865966345	24.0	63.778768674737734	1.0030414441420639	1.154641016198827	0.8687041513943083	0.7323546897677792	0.570376786487657	97.0	3.0	50.35871324805669	
2	14	small	2545.0	205.13708480000005	61.71709649683789	47.50789408087881	38.718476858931695	48.530006687892694	14.142135623730951	-1.0	15.524174696260024	26.362225256065962	29.279344557599657	25.019992006393608	35.18234657463342	-1.0	1.2990913971427342	-1.0	0.23410567990947506	0.07884696905468419	107.0	4.0	55.10898293381942	
2	15	small	2424.0	209.72287124000013	55.08175741568164	47.042533945356304	29.767071760400142	44.03651368214082	19.849433241279208	22.26898006677709	15.620499351813308	25.453073136712483	34.968354423909226	23.706539182259394	36.61698079509665	0.8913490057361189	1.1708926538622164	0.7612559552713766	0.36583392546536414	0.16875602700096431	109.0	3.0	52.49761899362675	
2	16	small	1504.0	150.85281359999988	44.40720662234904	39.45883931389772	0.3649363357306328	10.669782804496677	9.486832980505138	-1.0	14.560219778561036	1.8915848662663888	30.63952262716913	21.213203435596427	10.216589363620919	-1.0	1.1254057999295601	-1.0	0.21448681338957593	0.07275320970042796	119.0	3.0	43.41658669218482	
