image_number	cell_id	Cgroup	Agroup	A101	A102	A103	A104	A120	A121	A122	A123	
1	0	medium	iso	0.18212290502793296	0.8190184049079755	-1.0	0.14826279714191418	58.92890061911801	22.044640190049762	3.0	0.3588957055214724	
1	1	small	api	0.14666666666666667	0.6181818181818182	-1.0	0.05688698157097121	65.03050973723965	23.160109898876318	2.0	0.45454545454545453	
1	2	no	B	0.24361493123772102	-1.0	-1.0	-1.0	32.64813747295268	16.278820596099706	1.0	0.10752688172043011	
1	3	no	B	0.049011177987962166	-1.0	-1.0	-1.0	74.65612938614304	31.304951684997057	1.0	0.8070175438596491	
1	4	no	B	0.1378162450066578	-1.0	-1.0	-1.0	45.65069954392726	21.02379604162864	1.0	0.23671497584541062	
1	5	small	api	0.10505581089954039	0.15625	0.06249323513934023	-1.0	19.697715603592208	9.848857801796104	1.0	0.1625	
1	6	no	B	0.07791371538956858	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.19834710743801653	
1	7	large	api	0.10919088766692851	0.7338129496402878	-1.0	0.29261683858128135	181.41988899404606	71.33630940518894	3.0	0.41007194244604317	
1	8	medium	iso	0.21174728529121423	0.9370629370629371	-1.0	0.2086250091982914	50.35869648795378	17.0	7.0	0.2540792540792541	
1	9	no	B	0.14688128772635814	-1.0	-1.0	-1.0	101.97086329472923	39.44616584663204	2.0	0.2694063926940639	
1	10	large	api	0.1266025641025641	0.5886075949367089	-1.0	0.2678100988850169	91.86046079625629	40.22625058936633	2.0	0.18037974683544303	
1	11	no	B	0.08223429014740109	-1.0	-1.0	-1.0	22.810243162395082	11.40175425099138	1.0	0.3584905660377358	
1	12	small	api	0.14487179487179488	0.24778761061946902	0.025428017933844933	-1.0	0.0	0.0	0.0	0.0752212389380531	
1	13	no	B	0.03189655172413793	-1.0	-1.0	-1.0	17.08800749063506	8.54400374531753	1.0	0.5405405405405406	
1	14	small	api	0.07463439233484619	0.033783783783783786	0.09643336602803504	-1.0	0.0	0.0	0.0	0.07432432432432433	
1	15	no	B	0.07016300496102056	-1.0	-1.0	-1.0	18.110770276274835	9.055385138137417	1.0	0.3939393939393939	
2	16	small	api	0.16882034180908712	0.8098765432098766	-1.0	0.2197130934978109	32.62952096009484	15.231546211727817	2.0	0.12098765432098765	
2	17	no	N	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	18	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	19	large	F	0.09496255956432947	0.6487455197132617	-1.0	0.004782643540759136	55.80464143383011	18.03427544780802	5.0	0.32616487455197135	
2	20	small	api	0.173444976076555	0.09655172413793103	0.07471181652428839	-1.0	72.65981255306053	33.24154027718932	1.0	0.15172413793103448	
2	21	small	api	0.20564102564102565	0.7755610972568578	-1.0	0.14502808048318472	34.05841179130305	13.92838827718412	3.0	0.13216957605985039	
2	22	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	23	medium	api	0.29623885226832103	0.8232984293193717	-1.0	0.22947896122366576	85.86760252088332	31.498202637426694	7.0	0.2513089005235602	
2	24	no	B	0.11759504862953139	-1.0	-1.0	-1.0	19.845318452877393	9.486832980505138	1.0	0.2781954887218045	
2	25	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	26	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	27	no	B	0.10089686098654709	-1.0	-1.0	-1.0	29.152982445082955	13.0	2.0	0.42962962962962964	
2	28	small	api	0.17723414877683474	0.352112676056338	0.02556233745681355	-1.0	36.92089955355893	18.460449776779466	2.0	0.10985915492957747	
2	29	small	api	0.13393939393939394	0.27149321266968324	0.030757533818793373	-1.0	26.65937901959149	13.0	1.0	0.24434389140271492	
2	30	no	B	0.20814220183486237	-1.0	-1.0	-1.0	57.39459426840005	28.42534080710379	2.0	0.09090909090909091	
2	31	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	32	large	iso	0.3027628549501151	0.9619771863117871	-1.0	0.26404676378354514	123.99410107634182	51.279684002778296	4.0	0.16603295310519645	
2	33	medium	iso	0.19593450028232637	0.8472622478386167	-1.0	0.1516985018293864	130.24494499887146	52.104248708384794	2.0	0.4409221902017291	
2	34	no	B	0.056155507559395246	-1.0	-1.0	-1.0	28.942940341587992	13.892443989449804	1.0	0.6666666666666666	
2	35	no	A	0.26424546023794615	-1.0	-1.0	-1.0	114.67634689559895	43.382023926967726	1.0	0.3293838862559242	
2	36	no	B	0.20391872278664733	-1.0	-1.0	-1.0	80.37686011985784	37.20215047547655	1.0	0.1494661921708185	
3	37	small	api	0.22297297297297297	0.6420454545454546	-1.0	0.08396630619715388	41.10853701402671	16.0	2.0	0.10795454545454546	
3	38	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	39	large	iso	0.3584125671765192	0.9261822376009228	-1.0	0.2746833984096527	97.4437666753367	38.01315561749642	2.0	0.1776239907727797	
3	40	no	B	0.10725308641975309	-1.0	-1.0	-1.0	19.802915322259064	9.848857801796104	1.0	0.20863309352517986	
3	41	no	B	0.08157894736842106	-1.0	-1.0	-1.0	66.24778593915464	29.068883707497267	3.0	0.6451612903225806	
3	42	small	api	0.13122437024018746	0.65625	-1.0	0.08168234765926657	52.66822575807714	17.44848525462011	2.0	0.5446428571428571	
3	43	no	B	0.05052125100240577	-1.0	-1.0	-1.0	88.9174975679678	33.37663853655727	1.0	1.0	
3	44	no	B	0.09891808346213292	-1.0	-1.0	-1.0	22.360679774997898	11.180339887498949	1.0	0.2578125	
3	45	small	api	0.15158636897767333	0.6782945736434108	-1.0	0.11159679558104804	42.62957699654454	17.23270614583668	2.0	0.29457364341085274	
3	46	small	api	0.09317507418397626	0.6305732484076433	-1.0	0.06127942343260463	36.7226336081763	12.071067811865476	2.0	0.4394904458598726	
4	47	small	api	0.17943224424209964	0.6417910447761194	-1.0	0.11215501496662261	52.9975714291381	20.85033955623032	4.0	0.19701492537313434	
4	48	large	iso	0.30189456342668863	0.8867667121418826	-1.0	0.2531320743923751	89.005481809502	35.78049716414141	3.0	0.12551159618008187	
