image_number	cell_id	Cgroup	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C126	C127	C128	
1	0	no	1297.0	134.95331867999982	45.69463863518345	34.92849839314596	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.3082336984790088	-1.0	-1.0	-1.0	130.0	3.0	-1.0	
1	1	large	2948.0	247.62236616000024	48.76474136094644	41.593268686170845	40.450241429025425	47.50059540795644	39.21734310225516	40.00446085400905	18.027756377319946	43.90467252051569	43.58878388903337	22.561028345356956	59.549171334700915	0.9803242504723068	1.1724190692702159	0.8361551566049839	0.8486796834690938	0.7780458383594693	110.0	3.0	44.64302857109943	
1	2	large	3058.0	259.5218610800002	53.600373133029585	40.26164427839479	34.24749618530291	42.429262889309456	42.05948168962618	39.32840811690683	16.1245154965971	41.23105625617661	51.28950983028084	24.351591323771842	61.11206741227739	1.0694427693234116	1.3313011451395844	0.8033064293738609	0.8538100122469472	0.7666088965915656	156.0	4.0	49.64876634922564	
1	3	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	4	large	2268.0	214.65180344000004	46.8187996428785	39.21734310225516	21.202818643809678	19.822464570365213	31.240998703626616	32.16498378277178	15.620499351813308	18.283253875138683	49.31491648879159	21.2602916254693	53.915917117549164	0.9712735723610074	1.1938289526856354	0.8135785031649905	0.6814174922762202	0.5355450236966824	116.0	3.0	45.79301256742124	
1	5	large	2862.0	238.30865768000012	54.45181356024793	41.19465984809196	29.863194170762398	48.02166816122279	35.22782990761707	34.5764117476242	20.808652046684813	38.12545192279079	43.03955916951506	24.20743687382041	51.28539613479175	1.0188399584302623	1.3218172879941867	0.7707872848117441	0.7065926367668407	0.5487012987012987	104.0	4.0	51.42956348249516	
1	6	large	2718.0	238.55129836000015	47.853944456021594	41.773197148410844	46.86767883943418	61.666647483886344	34.828149534535996	36.982230068814616	17.029386365926403	47.20613996775231	30.521963532506494	21.400934559032695	53.63107689060451	0.9417536332917075	1.1455657628025744	0.8220860502916482	0.7638697904552854	0.6343956704750451	95.0	3.0	45.803929962395145	
1	7	no	1394.0	138.71067799999992	47.01063709417264	36.24913792078372	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2968760028695394	-1.0	-1.0	-1.0	131.0	3.0	-1.0	
1	8	no	1645.0	150.12489155999992	48.02082881417188	41.677331968349414	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.1522049648149224	-1.0	-1.0	-1.0	113.0	4.0	-1.0	
1	9	no	1353.0	136.46803731999984	44.721359549995796	37.57658845611187	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.190138897314448	-1.0	-1.0	-1.0	97.0	3.0	-1.0	
1	10	large	2587.0	233.3797254800001	51.0098029794274	41.012193308819754	38.12826299691682	53.55471068524794	32.802438933713454	32.799278006375836	16.401219466856727	39.2277539438256	36.550105689608095	22.20360331117452	48.76499279818766	1.0000963718572404	1.2437716411635473	0.8040835944142054	0.687294760447143	0.5262536873156343	122.0	3.0	47.4236228055175	
1	11	no	1966.0	164.85281359999996	50.93132631298737	47.38143096192854	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.074921657682969	-1.0	-1.0	-1.0	111.0	4.0	-1.0	
2	12	medium	2217.0	206.30865768000012	52.15361924162119	40.496913462633174	26.565051177077976	33.08485292873496	24.166091947189145	24.339509613709538	15.811388300841896	23.622521656499007	41.28709713995285	23.323807579381203	43.27416464961779	0.9928750550330433	1.2878418324335694	0.7709604005927169	0.4731611968115854	0.2719449225473322	100.0	3.0	49.4064773081425	
2	13	small	1439.0	143.7817457999999	45.617978911828175	37.16180835212409	8.764100827877993	14.693413370491227	5.0990195135927845	-1.0	14.317821063276353	4.888423497038771	26.155885386143822	20.8806130178211	19.272565280189685	-1.0	1.2275500287708885	-1.0	0.14932947397773141	0.03450754852624011	93.0	3.0	45.35416188179427	
2	14	large	2613.0	237.1370848000001	50.15974481593781	37.57658845611187	40.19780990994572	63.92464441605123	35.4682957019364	42.3582991026364	15.620499351813308	45.33515886782296	30.178364949880216	20.8806130178211	50.4724057735941	0.8373399417194454	1.3348669178555852	0.62728346213314	0.8081868269804232	0.7293183322303111	120.0	4.0	44.28317965096906	
2	15	large	2675.0	238.45079328000014	50.99019513592785	38.48376280978771	39.59620863975027	55.70135072389914	35.84689665786984	36.968441733105514	16.1245154965971	42.753317460124116	36.61284388858264	20.615528128088304	51.752473320633285	0.9696620949475584	1.3249794566075885	0.7318317956643894	0.7953913706452832	0.6823899371069182	98.0	3.0	45.044422518220834	
2	16	medium	1809.0	186.40916276	45.5411901469428	37.33630940518894	0.7655995915228004	5.779059428440007	23.769728648009426	23.179213589683563	15.524174696260024	2.7008516818100117	44.38039073486232	20.223748416156685	26.822721318395846	1.0254760609561269	1.2197560731756085	0.8407222423466375	0.5147602057261929	0.3118201595358956	129.0	3.0	44.721359549995796	
2	17	no	511.0	90.66904747999996	33.06055050963308	18.027756377319946	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.8338693855007568	-1.0	-1.0	-1.0	83.0	3.0	-1.0	
2	18	large	2419.0	223.7228712400001	47.07440918375928	36.87817782917155	4.134671373736438	1.2612328761429126	36.6742416417845	33.52017537771378	16.278820596099706	2.3367260876414804	57.81196700867187	21.213203435596427	106.16227843674342	1.0940945633049324	1.2764841419719566	0.8571156721263591	0.8310275021097511	0.7229344729344729	102.0	4.0	46.09772228646444	
3	19	no	1463.0	147.7817457999999	50.00999900019995	37.013511046643494	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.351128211997468	-1.0	-1.0	-1.0	88.0	6.0	-1.0	
