image_number	cell_id	Cgroup	Agroup	A101	A102	A103	A104	A120	A121	A122	A123	
1	0	no	B	0.08557323093801426	-1.0	-1.0	-1.0	14.560219778561036	7.280109889280518	1.0	0.24358974358974358	
1	1	large	iso	0.3358985966500679	0.8814016172506739	-1.0	0.2206409528542034	82.8747039987841	32.39791137323993	2.0	0.1334231805929919	
1	2	small	api	0.16860863605209048	0.7642276422764228	-1.0	0.1399102699094894	44.67871664053638	16.52259434752233	2.0	0.3902439024390244	
1	3	no	B	0.11152073732718894	-1.0	-1.0	-1.0	65.9547164123572	27.51363298439521	4.0	0.6363636363636364	
1	4	small	api	0.15231092436974789	0.8827586206896552	-1.0	0.1667108705507611	49.566522543822586	19.636770817345386	3.0	0.4241379310344828	
1	5	small	api	0.17221135029354206	0.5340909090909091	-1.0	0.04838010704096307	41.62966547492861	16.601281509114308	1.0	0.4090909090909091	
1	6	no	B	0.11730449251247921	-1.0	-1.0	-1.0	16.139944978762117	8.06225774829855	1.0	0.2553191489361702	
1	7	small	api	0.14277286135693215	0.9132231404958677	-1.0	0.12622832223395467	50.681159632251955	19.317821063276355	3.0	0.43388429752066116	
1	8	large	iso	0.2628755364806867	0.8979591836734694	-1.0	0.21698863263132423	70.40366932287075	27.018512172212592	3.0	0.18775510204081633	
1	9	no	B	0.1404320987654321	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.054945054945054944	
1	10	small	E	0.11475409836065574	0.19285714285714287	0.04615772839147031	-1.0	42.9727958956452	13.806248474865697	2.0	0.45714285714285713	
2	11	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	12	no	B	0.12614259597806216	-1.0	-1.0	-1.0	83.48039475433798	33.54101966249684	1.0	0.6739130434782609	
2	13	no	B	0.2210446631339894	-1.0	-1.0	-1.0	73.3885317702651	31.04834939252005	2.0	0.17465753424657535	
2	14	no	B	0.09441707717569786	-1.0	-1.0	-1.0	10.0	5.0	1.0	0.17391304347826086	
2	15	large	E	0.34973209936678035	0.5919220055710307	-1.0	0.09570220731469159	101.33130549028735	43.55718315800934	2.0	0.10167130919220056	
2	16	small	api	0.16040381379697138	0.7377622377622378	-1.0	0.11890114162383662	52.46085658263887	20.627510415926718	5.0	0.38461538461538464	
2	17	medium	F	0.19371069182389938	0.9025974025974026	-1.0	0.11651556196234038	41.43983649145476	14.560219778561036	3.0	0.32142857142857145	
2	18	medium	iso	0.2646420824295011	0.7602459016393442	-1.0	0.22450843393782638	53.150877369766974	20.518284528683193	1.0	0.14754098360655737	
2	19	medium	iso	0.24377828054298642	0.7819025522041764	-1.0	0.12972763530554404	57.34939048119679	20.09975124224178	3.0	0.3225058004640371	
2	20	small	api	0.13939016801493467	0.5446428571428571	-1.0	0.08042520702902871	34.275274651055334	14.0	1.0	0.3125	
2	21	large	E	0.0871559633027523	0.6368421052631579	-1.0	0.3258583559626931	165.0112631284705	67.41667428494424	1.0	0.6263157894736842	
3	22	medium	iso	0.21907394609536973	0.8170347003154574	-1.0	0.18362335010541178	52.52103856651779	23.55099704151465	4.0	0.2870662460567823	
3	23	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	24	large	E	0.10997127615921215	0.5671641791044776	-1.0	0.02562485981737015	53.24738390136025	19.252697129720275	2.0	0.27611940298507465	
3	25	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	26	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	27	no	B	0.09506398537477148	-1.0	-1.0	-1.0	70.19629726982727	29.5296461204668	2.0	0.6730769230769231	
3	28	no	B	0.10537790697674419	-1.0	-1.0	-1.0	10.0	5.0	1.0	0.22758620689655173	
3	29	no	B	0.0855085508550855	-1.0	-1.0	-1.0	14.422205101855956	7.211102550927978	1.0	0.4421052631578947	
3	30	medium	api	0.25201738050900063	0.8645320197044335	-1.0	0.2227328707681134	64.43333048709059	26.733188327000157	2.0	0.2044334975369458	
3	31	medium	iso	0.2818941504178273	0.5988142292490118	-1.0	0.1184878104712412	66.87702495373239	27.682268722951264	3.0	0.20948616600790515	
3	32	small	api	0.1349911190053286	0.31140350877192985	-1.0	9.895246809057479E-4	36.1535000141113	13.584300887831354	3.0	0.34649122807017546	
3	33	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	34	no	B	0.12140077821011673	-1.0	-1.0	-1.0	14.142135623730951	7.0710678118654755	1.0	0.1858974358974359	
3	35	no	B	0.0992313067784766	-1.0	-1.0	-1.0	14.560219778561036	7.280109889280518	1.0	0.18309859154929578	
3	36	small	api	0.12107950401167031	0.3373493975903614	-1.0	6.462400958153954E-4	45.53286146863758	19.247359759844038	3.0	0.45180722891566266	
4	37	no	B	0.17832436587240585	-1.0	-1.0	-1.0	53.68334891144192	24.186773244895647	2.0	0.2801724137931034	
4	38	small	api	0.09615384615384616	0.4896551724137931	2.9060712737393374E-4	-1.0	16.246211251235323	8.123105625617661	1.0	0.2620689655172414	
4	39	large	iso	0.2813014827018122	0.9092240117130308	-1.0	0.22072423963371685	73.8757049311754	26.92582403567252	5.0	0.12445095168374817	
4	40	small	api	0.11538461538461539	0.2413793103448276	0.044731841109357226	-1.0	29.637260637244125	11.70820393249937	3.0	0.4942528735632184	
4	41	medium	iso	0.2938775510204082	0.7160493827160493	-1.0	0.19864119354266804	77.66295016904827	32.810249675906654	2.0	0.11882716049382716	
4	42	large	api	0.1295804567180032	0.860655737704918	-1.0	0.3056838951458621	67.29398368054952	26.476404589747453	1.0	0.3073770491803279	
4	43	large	api	0.26670347874102707	0.8633540372670807	-1.0	0.2523616687898681	0.0	0.0	0.0	0.043478260869565216	
4	44	no	A	0.2623931623931624	-1.0	-1.0	-1.0	73.35972222831961	34.20526275297414	1.0	0.1270358306188925	
4	45	no	B	0.11886792452830189	-1.0	-1.0	-1.0	31.09242003870011	14.317821063276353	1.0	0.42857142857142855	
