image_number	cell_id	Cgroup	Agroup	A101	A102	A103	A104	A120	A121	A122	A123	
1	0	small	api	0.08674863387978142	0.4330708661417323	0.019222767862819748	-1.0	29.124041642762517	8.990716082598492	2.0	0.36220472440944884	
1	1	no	B	0.2197952218430034	-1.0	-1.0	-1.0	8.485281374238571	4.242640687119285	1.0	0.10248447204968944	
1	2	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	3	no	B	0.10164638511095204	-1.0	-1.0	-1.0	24.866398241852686	10.0	2.0	0.7323943661971831	
1	4	medium	iso	0.31978319783197834	0.7627118644067796	-1.0	0.16782935133116075	59.84327917476351	22.360679774997898	2.0	0.13389830508474576	
1	5	no	B	0.1424892703862661	-1.0	-1.0	-1.0	20.31375520796336	10.0	2.0	0.2289156626506024	
1	6	no	B	0.07901668129938542	-1.0	-1.0	-1.0	28.187180230222268	13.341664064126334	3.0	0.6111111111111112	
1	7	no	B	0.1518784972022382	-1.0	-1.0	-1.0	21.77451468545619	10.44030650891055	2.0	0.22105263157894736	
1	8	large	iso	0.30563654033041787	0.9093799682034976	-1.0	0.2846901208279495	68.7022576409289	26.68332812825267	2.0	0.1971383147853736	
1	9	medium	api	0.19539614561027838	0.9315068493150684	-1.0	0.2626200212432216	77.387503380412	30.93958068524511	5.0	0.42191780821917807	
1	10	small	api	0.1341874578556979	0.5175879396984925	-1.0	0.006281769571340485	21.012970301388293	8.385164807134505	1.0	0.2814070351758794	
1	11	large	api	0.21504802561366063	0.9751861042183623	-1.0	0.3230706768891939	62.13465025051282	23.259406699226016	2.0	0.25806451612903225	
1	12	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	13	no	B	0.11481156879929887	-1.0	-1.0	-1.0	72.91560630155338	31.064449134018133	2.0	0.45038167938931295	
1	14	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	15	medium	iso	0.2344711807498601	0.8496420047732697	-1.0	0.14956635286275322	76.9579693005349	24.229361683778887	6.0	0.38902147971360385	
2	16	no	B	0.08195211786372007	-1.0	-1.0	-1.0	14.560219778561036	7.280109889280518	0.0	0.2696629213483146	
2	17	small	api	0.060117302052785926	0.17073170731707318	0.02385089126654326	-1.0	12.806248474865697	6.4031242374328485	1.0	0.4268292682926829	
2	18	large	api	0.24346563407550822	0.9184890656063618	-1.0	0.3065798972834123	69.2842330615901	23.853720883753127	2.0	0.21272365805168986	
2	19	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	20	large	api	0.41866394696583376	0.8319123020706456	-1.0	0.25708205816101476	153.26225416775767	67.79270882716088	3.0	0.11693057247259439	
2	21	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	22	no	B	0.08945454545454545	-1.0	-1.0	-1.0	16.97344740334296	8.06225774829855	1.0	0.21951219512195122	
2	23	no	B	0.24193548387096775	-1.0	-1.0	-1.0	14.422205101855956	7.211102550927978	1.0	0.06666666666666667	
2	24	small	api	0.12118959107806691	0.5337423312883436	-1.0	0.06744433844664832	31.524769894444507	12.087909060863488	1.0	0.38650306748466257	
2	25	medium	api	0.2828729281767956	0.794921875	-1.0	0.23333783070763633	53.33605942382599	22.090722034374522	1.0	0.0703125	
2	26	large	api	0.3255290409725349	0.8921161825726142	-1.0	0.2316719519235073	71.4015298115066	25.317977802344327	1.0	0.14107883817427386	
2	27	medium	api	0.2085696282293636	0.7462235649546828	-1.0	0.21295035762191727	53.16395360494565	21.327756159702915	2.0	0.32628398791540786	
3	28	medium	iso	0.26055979643765903	0.828125	-1.0	0.20410919694312243	79.20977156130868	27.493864821442255	4.0	0.376953125	
3	29	no	B	0.15666178623718888	-1.0	-1.0	-1.0	13.416407864998739	6.708203932499369	1.0	0.17289719626168223	
3	30	large	iso	0.27682403433476394	0.875968992248062	-1.0	0.2721566571071957	148.96151719226765	64.68105537808724	3.0	0.22093023255813954	
3	31	no	B	0.0999213217938631	-1.0	-1.0	-1.0	96.65512621309969	35.84689665786984	3.0	0.7874015748031497	
3	32	no	B	0.07219031993437244	-1.0	-1.0	-1.0	92.17103211884266	38.07886552931954	1.0	0.5454545454545454	
3	33	no	B	0.09685641461342395	-1.0	-1.0	-1.0	73.64949340411563	32.01562118716424	3.0	0.7719298245614035	
3	34	small	api	0.17410433689503457	0.6353790613718412	-1.0	0.15985867631259223	86.80956530233772	35.40578242738325	4.0	0.4223826714801444	
3	35	small	api	0.14315209910529939	0.7788461538461539	-1.0	0.11641638657958224	120.02681532309894	48.26510085655294	6.0	0.7980769230769231	
3	36	no	B	0.07681053401609364	-1.0	-1.0	-1.0	68.46740091426842	30.528675044947494	2.0	0.7142857142857143	
3	37	no	B	0.12910986367281477	-1.0	-1.0	-1.0	80.55573227453067	35.608987629529715	2.0	0.4409937888198758	
4	38	no	B	0.0656525220176141	-1.0	-1.0	-1.0	78.35348086123554	36.138621999185304	1.0	0.7804878048780488	
4	39	medium	iso	0.25323974082073436	0.7377398720682303	-1.0	0.22021875734831045	77.95577261115952	28.40689367357718	3.0	0.29637526652452023	
4	40	large	E	0.11607949412827462	0.5680933852140078	-1.0	0.025131674396208455	163.51531227821545	69.73916668061707	3.0	0.4085603112840467	
4	41	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
4	42	medium	iso	0.2361431870669746	0.9070904645476773	-1.0	0.20978958117184554	67.87391028225875	24.702936888706393	2.0	0.38875305623471884	
4	43	no	B	0.1062407132243685	-1.0	-1.0	-1.0	16.31883050779801	8.0	2.0	0.2097902097902098	
4	44	small	E	0.0939183987682833	0.1885245901639344	0.04675691745040643	-1.0	30.014492426742866	14.317821063276353	3.0	0.4180327868852459	
