image_number	cell_id	Cgroup	Agroup	A101	A102	A103	A104	A120	A121	A122	A123	
1	0	large	iso	0.3707607699358387	0.8689740420271941	-1.0	0.23847127155367534	94.48649450513206	34.784887978899604	2.0	0.138442521631644	
1	1	medium	iso	0.3020231213872832	0.7655502392344498	-1.0	0.16028612652886873	157.41777845481676	62.30375285612676	7.0	0.30462519936204147	
1	2	small	api	0.14546525323910484	0.5425101214574899	0.025977562997213644	-1.0	120.12808772813409	53.339597264947614	5.0	0.4008097165991903	
1	3	small	api	0.18528610354223432	0.6294117647058823	-1.0	0.021945119244957317	132.01667479821157	56.90407032466294	6.0	0.36470588235294116	
1	4	large	api	0.09244342155734561	0.8008298755186722	-1.0	0.3408347600727778	106.00464201582795	39.303256451925165	3.0	0.42738589211618255	
1	5	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	6	large	E	0.08310784692694241	0.6093023255813953	-1.0	0.20397482702328165	185.2040608923799	71.70090381416229	3.0	0.49767441860465117	
2	7	no	B	0.13450704225352111	-1.0	-1.0	-1.0	96.07799144037061	37.44329045369811	2.0	0.5340314136125655	
2	8	large	iso	0.3889275766016713	0.8898836168307968	-1.0	0.24590260198498112	126.02487007795561	42.148525929805864	2.0	0.1369740376007162	
2	9	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	10	large	iso	0.331869740212221	0.8313120176405733	-1.0	0.2703752174246844	98.21017614172344	34.42787793912432	1.0	0.08710033076074973	
2	11	large	E	0.1381531853972799	0.3549222797927461	0.030433041217752383	-1.0	189.57241680160422	73.63292528053387	4.0	0.31088082901554404	
2	12	medium	iso	0.3366742596810934	0.7726657645466847	-1.0	0.21137599606406204	150.95303035827442	51.929984328666876	3.0	0.1975642760487145	
2	13	medium	iso	0.3049514113836187	0.8239757207890743	-1.0	0.199122866632348	109.18345097414372	34.74445752670472	4.0	0.2883156297420334	
2	14	large	iso	0.17495296963181942	0.522273425499232	-1.0	0.11829945629714961	196.97495778623414	81.9950530851375	2.0	0.17665130568356374	
2	15	small	api	0.13935886019590382	0.549520766773163	-1.0	0.01746164293115605	121.75236365836307	50.43987933870987	4.0	0.22364217252396165	
3	16	small	api	0.10220729366602688	0.26291079812206575	0.04856275286877653	-1.0	116.09781326718557	51.32493928760188	1.0	0.3615023474178404	
3	17	medium	iso	0.23185708969110533	0.8940609951845907	-1.0	0.17352812412171087	74.69845956802044	25.96150997149434	6.0	0.21348314606741572	
3	18	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	19	large	iso	0.3860679815358791	0.9152173913043479	-1.0	0.2353839779235151	101.73070611290963	35.04834939252005	3.0	0.2847826086956522	
3	20	large	E	0.08462267129775813	0.4962686567164179	-1.0	0.009512796445748675	217.7601385196899	79.11264622097993	3.0	0.7164179104477612	
3	21	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	22	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	23	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	24	medium	api	0.26000920386562354	0.8601769911504424	-1.0	0.22714086523001775	72.20660619657548	26.312465622841135	4.0	0.2	
3	25	large	iso	0.12625698324022347	0.7345132743362832	-1.0	0.27943631789907564	177.8664117089695	73.46519031828578	2.0	0.39823008849557523	
4	26	large	iso	0.3771489971346705	0.9107312440645774	-1.0	0.224869540866827	110.45368591862123	36.01612483854164	2.0	0.15289648622981955	
4	27	large	api	0.3457577243746935	0.8028368794326242	-1.0	0.25633403960915024	102.49647711563873	35.71015915972978	6.0	0.1673758865248227	
4	28	large	E	0.20972423802612483	0.4913494809688581	0.06839859585896355	-1.0	192.79901726555778	70.49827478684973	4.0	0.21280276816608998	
4	29	large	F	0.11733223548785508	0.5333333333333333	-1.0	0.00457153995647962	125.67977196279548	51.05858299356112	4.0	0.4421052631578947	
4	30	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
