image_number	cell_id	Cgroup	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C126	C127	C128	
1	0	no	1136.0	123.88225087999984	40.19950248448356	34.23448553724738	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.1742400054689355	-1.0	-1.0	-1.0	65.0	3.0	-1.0	
1	1	medium	1786.0	187.82337632	40.792156108742276	36.6742416417845	8.297144969836864	6.911227119024687	26.076809620810597	26.245189656696844	16.0312195418814	5.883484054145521	44.25449381755854	19.026297590440446	48.89401803901983	0.9935843467664451	1.112283561502907	0.8932833147546687	0.6231868587363923	0.4567699836867863	76.0	4.0	39.319206502675	
1	2	medium	2039.0	193.58073564000006	47.80167361086848	40.0	30.781994006246567	28.20669617494288	24.166091947189145	24.72444436453304	16.76305461424021	22.070356962567285	39.0	20.615528128088304	46.694554952902095	0.9774169882602157	1.195041840271712	0.8178935291821952	0.4896260253618848	0.30705128205128207	82.0	3.0	44.41846462902562	
1	3	large	2392.0	218.20815260000012	48.373546489791295	40.311288741492746	24.55045238920742	31.59249156293682	31.016124838541646	32.186076712782224	17.0	25.427120590787734	46.264956001774756	22.090722034374522	48.5366839076415	0.9636503732753502	1.2	0.8030419777294585	0.6974771805057061	0.5187301587301587	70.0	4.0	46.09772228646444	
1	4	no	1748.0	155.29646443999997	48.27007354458868	43.278170016764804	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.1153446073595568	-1.0	-1.0	-1.0	98.0	4.0	-1.0	
1	5	no	1347.0	135.8822508799999	41.43669871020132	39.319206502675	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0538538896348852	-1.0	-1.0	-1.0	46.0	3.0	-1.0	
1	6	small	2067.0	189.82337632000008	47.50789408087881	43.9089968002003	15.018360631150665	13.644004650245957	20.8806130178211	22.60133485589119	16.76305461424021	10.608763232947682	41.49491295122663	21.840329667841555	44.9736280383839	0.923866362361267	1.081962639616993	0.8538800957936117	0.4134538665982817	0.22889417360285375	121.0	3.0	46.238512086787566	
1	7	large	2040.0	201.48023056000005	41.10960958218893	38.118237105091836	17.498548437261803	19.01367438852978	30.463092423455635	29.536070646923676	16.15549442140351	16.054640428547156	47.85111113536649	20.248456731316587	49.278531861472324	1.0313860901679728	1.0784761495881852	0.9563364851061438	0.7276227533583088	0.5692307692307692	102.0	4.0	41.43669871020132	
1	8	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	9	medium	2073.0	198.55129836000003	43.174066289845804	40.26164427839479	13.392497753751098	15.437906242638325	28.0178514522438	28.06997828732216	17.0	12.322212052681314	47.34034176102435	21.0	46.29036326892454	0.9981429684574461	1.0723373837221517	0.9308105672795142	0.6407775899201081	0.4619181946403385	86.0	4.0	43.104524124504614	
1	10	no	1502.0	144.12489155999995	46.010868281309364	38.948684188300895	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.181320222754271	-1.0	-1.0	-1.0	84.0	4.0	-1.0	
1	11	no	1418.0	138.22539663999987	43.382023926967726	40.24922359499622	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0778350500246912	-1.0	-1.0	-1.0	77.0	3.0	-1.0	
1	12	no	1613.0	148.8528135999999	49.49747468305833	40.311288741492746	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.227881227029841	-1.0	-1.0	-1.0	82.0	3.0	-1.0	
1	13	large	2565.0	223.96551192000007	47.16990566028302	40.8166632639171	30.96375653207352	38.52518495974048	35.22782990761707	36.058185168973885	19.1049731745428	32.64793470419588	45.790122233049864	21.0	52.416287978483375	0.9769717955170054	1.1556531545777369	0.8453849597061674	0.7945739338624053	0.6753755715218811	73.0	3.0	44.14748010928823	
1	14	large	2105.0	205.23758988000003	42.80186911806539	37.20215047547655	19.87978825768569	20.706112397414937	31.32091952673165	30.312224989452165	16.492422502470642	17.849687776311114	48.38429975134233	19.924858845171276	50.483507422833284	1.0332768227218716	1.1505213696256658	0.8980944204956915	0.7451660040722492	0.5910808767951625	97.0	3.0	42.15447781671598	
1	15	no	1652.0	150.0243864799999	49.72926703662542	40.26164427839479	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2351524118778017	-1.0	-1.0	-1.0	66.0	3.0	-1.0	
