image_number	cell_id	Cgroup	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C126	C127	C128	
1	0	no	1339.0	135.88225087999984	47.01063709417264	35.35533905932738	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.329661611087573	-1.0	-1.0	-1.0	79.0	3.0	-1.0	
1	1	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	2	large	2577.0	227.4802305600001	50.92150822589606	37.94733192202055	76.86597769360368	89.51934198476225	35.11409973215888	35.57069139096444	21.540659228538015	52.11943032453842	5.692099788303083	18.027756377319946	52.12126436753336	0.9871638238968403	1.341899565706929	0.7356465782718921	0.7756759873051352	0.6572347266881029	123.0	5.0	38.28837943815329	
1	3	medium	1953.0	199.2375898800001	48.75448697299562	35.77708763999664	27.04651698291633	46.88449269687743	24.698178070456937	25.65204977941666	13.92838827718412	27.95640123861718	35.77708763999664	22.02271554554524	38.297629931777934	0.962814990725415	1.362729338496827	0.7065342790575406	0.5590162420511003	0.3468965517241379	146.0	4.0	45.70557952810576	
1	4	small	1454.0	150.71067799999992	45.79301256742124	36.359317925395686	5.710593137499636	13.172553423326896	9.486832980505138	-1.0	14.317821063276353	4.192779405314678	29.45599810748773	20.12461179749811	18.398706386434203	-1.0	1.259457415053335	-1.0	0.2274483249904488	0.08345752608047691	64.0	5.0	45.17742799230607	
1	5	small	2033.0	186.02438648000003	55.08175741568164	39.05124837953327	22.899866528465566	32.8670117590579	16.1245154965971	26.929919208253537	22.80350850198276	18.40899868803599	34.10902481412349	22.47220505424423	33.92169857582878	0.5987584059166142	1.4104992721449068	0.42450103856211074	0.37112880468372145	0.15972618368511124	108.0	4.0	49.76946855251722	
1	6	medium	1788.0	180.16652208	45.60701700396552	38.41874542459709	49.26261112279005	54.98742157501354	20.024984394500787	23.240547347994912	16.0312195418814	31.574088695053053	24.987801902176972	20.024984394500787	38.55077209636516	0.8616399646124707	1.187103235671153	0.7258340628861356	0.44315467604168995	0.2582688247712878	104.0	4.0	41.23105625617661	
1	7	no	1462.0	142.95331867999988	47.01063709417264	38.07886552931954	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2345598126597523	-1.0	-1.0	-1.0	83.0	4.0	-1.0	
1	8	large	2347.0	223.96551192000004	49.76946855251722	35.84689665786984	28.692994583686897	46.886708145710884	36.24913792078372	32.12800334686948	15.231546211727817	36.24712203017402	44.187925530012315	22.090722034374522	49.65333698488521	1.128272352608423	1.388389880092753	0.8126480672223335	0.7766576027182753	0.6586572438162545	80.0	3.0	46.389654018972806	
3	9	large	2316.0	222.55129836000012	47.53945729601885	35.4400902933387	34.19320084565868	49.51276921727384	36.6742416417845	30.797805494783173	15.652475842498529	39.84058943303527	42.60711492272408	21.2602916254693	52.38387154565597	1.1908069764255356	1.341403390977092	0.8877321948307731	0.8010748244768391	0.6661870503597123	109.0	4.0	44.654227123532216	
