image_number	cell_id	Cgroup	Agroup	A101	A102	A103	A104	A120	A121	A122	A123	
1	0	small	api	0.11176818450620934	0.31746031746031744	0.006317481713925251	-1.0	117.73460418071353	46.559014465293046	3.0	0.6507936507936508	
1	1	large	iso	0.31536113936927773	0.8698924731182796	-1.0	0.18833853121336905	104.24701858255516	40.461896969285654	4.0	0.2032258064516129	
1	2	no	B	0.11872791519434629	-1.0	-1.0	-1.0	94.23816800060784	37.656340767525464	3.0	0.6488095238095238	
1	3	medium	iso	0.23327386262265834	0.9732313575525813	-1.0	0.302070071884968	92.44596061835482	34.16790322109005	4.0	0.35181644359464626	
1	4	small	api	0.11333333333333333	0.45701357466063347	-1.0	0.023274285054937855	77.10292989757173	29.74004340707697	6.0	0.6244343891402715	
1	5	medium	iso	0.2152019002375297	0.7637969094922737	-1.0	0.11070365205829961	80.53899574062967	26.197035746296812	5.0	0.3443708609271523	
1	6	medium	iso	0.18741323461360482	0.9703703703703703	-1.0	0.19696404259325886	55.82482980009398	18.867962264113206	2.0	0.30617283950617286	
1	7	no	B	0.1324404761904762	-1.0	-1.0	-1.0	18.110770276274835	9.055385138137417	1.0	0.10486891385767791	
1	8	small	api	0.1733181299885975	0.6578947368421053	-1.0	0.07536733311428577	49.685474941638994	19.035668847618197	3.0	0.3026315789473684	
1	9	no	B	0.11358024691358025	-1.0	-1.0	-1.0	34.99872222545248	15.132745950421556	4.0	0.4	
1	10	small	api	0.0741704619388419	0.41228070175438597	0.0011248570354523946	-1.0	55.15507839064774	24.720592686316166	5.0	0.8596491228070176	
1	11	large	E	0.11355661881977672	0.4803370786516854	0.019803039736525415	-1.0	210.52151955095013	82.76126567619127	7.0	0.5702247191011236	
1	12	small	api	0.1266216917488324	0.6475409836065574	-1.0	0.10214423585153178	64.3920405707839	26.483346123872792	7.0	0.5860655737704918	
1	13	small	api	0.08463768115942029	0.5753424657534246	-1.0	0.04996709691315911	44.285116674839955	18.360915980986967	4.0	0.6164383561643836	
1	14	no	B	0.10501474926253687	-1.0	-1.0	-1.0	56.854335872280174	26.019223662515376	5.0	0.4887640449438202	
