image_number	cell_id	Cgroup	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C126	C127	C128	
1	0	medium	2632.0	231.62236616000015	52.20153254455275	44.598206241955516	26.936828234403464	43.2642954110716	31.304951684997057	31.27377392501711	17.0	32.06802402920415	42.916524256964735	23.345235059857504	46.789722429183115	1.0009969298893924	1.1704850249211245	0.8551984079906076	0.6289321880745968	0.4327708219923789	125.0	3.0	49.4064773081425	
1	1	no	1054.0	117.98275595999988	37.8021163428716	34.20526275297414	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.105154976176428	-1.0	-1.0	-1.0	82.0	3.0	-1.0	
1	2	small	2132.0	197.23758988000003	48.25971404805462	43.266615305567875	39.06258390051849	47.85054765601757	21.213203435596427	22.929654821831527	16.1245154965971	29.361964279129836	30.785860890500214	21.840329667841555	39.60356952337304	0.92514272894327	1.1154030355095559	0.8294246110964113	0.44180227692165736	0.2316580011554015	133.0	3.0	45.5411901469428	
1	3	large	2942.0	245.52186108000015	50.60632371551998	45.65084884205331	41.77064890758086	52.26544689983912	35.35533905932738	36.26861682409159	19.235384061671343	43.196182601377075	37.98395964113265	23.08679276123039	54.6196262782259	0.9748190627397304	1.1085516479794724	0.8793627834269222	0.7196851615636577	0.5699039487726788	104.0	3.0	47.70744176750625	
1	4	small	1953.0	180.16652208000005	51.73973328110612	42.5205832509386	21.83706335823581	32.33558887337742	13.152946437965905	18.10996688220639	14.317821063276353	15.790572316273327	32.925230393425906	23.40939982143925	29.521860548950947	0.7262821916526577	1.2168161705534464	0.5968709236682166	0.264023977139078	0.09904333145751266	108.0	3.0	50.99019513592785	
1	5	small	1741.0	161.09545427999993	50.21951811795888	42.95346318982906	75.59846224984818	85.477545853598	7.0710678118654755	-1.0	12.36931687685298	25.98591242820632	4.260424804194427	19.235384061671343	26.067072018317642	-1.0	1.1691610964177237	-1.0	0.13381549088393527	0.02653301886792453	124.0	5.0	41.340053217188775	
1	6	medium	2349.0	208.89444412000003	49.03060268852505	44.91102314577124	6.798548203910329	9.477678889382105	25.019992006393608	26.739452514594053	17.029386365926403	6.852862938163235	48.11736292415055	23.08679276123039	41.61741244627852	0.9356957474255696	1.091727581653675	0.8570780505593173	0.5168440407461365	0.313758389261745	82.0	3.0	48.373546489791295	
1	7	large	2311.0	217.37972548000013	47.01063709417264	40.311288741492746	89.51853419416165	88.64069421393138	31.38470965295043	30.25753449205868	16.55294535724685	50.818285980985706	0.09922778767136677	19.697715603592208	50.83259075315158	1.037252710103911	1.1661903789690602	0.8894368610902681	0.6886646305527928	0.507501630789302	114.0	4.0	40.70626487409524	
1	8	medium	2665.0	229.62236616000013	49.24428900898052	44.294469180700204	45.0	51.6700395747005	31.400636936215164	33.30128481354049	17.26267650163207	40.67476737525278	35.01565835844343	22.80350850198276	51.85117541899338	0.9429256892649225	1.1117480335544248	0.8481469369010243	0.6660725047485947	0.4888268156424581	113.0	3.0	47.4236228055175	
1	9	medium	2115.0	202.30865768000007	46.09772228646444	40.11234224026316	2.367178525610484	3.731396999160438	27.0	27.64160046320005	17.029386365926403	2.6899376769513363	48.438956477831766	22.02271554554524	41.33333333333343	0.9767885921057926	1.1492154212873014	0.8499612640175297	0.6008697804461064	0.40625	130.0	3.0	46.010868281309364	
1	10	no	1912.0	160.36753223999992	52.61178575186362	44.553338819890925	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.1808718974923376	-1.0	-1.0	-1.0	147.0	4.0	-1.0	
1	11	medium	2016.0	192.06601700000004	46.0	42.0	66.03751102542182	72.34987578006988	23.08679276123039	23.220017509121877	17.08800749063506	40.0	15.0	19.697715603592208	41.97598683860071	0.9942625044171844	1.0952380952380953	0.9078048953374291	0.48825470177207964	0.2840764331210191	126.0	3.0	41.88078318274385	
2	12	no	1243.0	129.88225087999987	41.48493702538308	36.138621999185304	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.1479390948088255	-1.0	-1.0	-1.0	102.0	3.0	-1.0	
2	13	no	1473.0	143.0538237599999	46.010868281309364	38.948684188300895	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.181320222754271	-1.0	-1.0	-1.0	113.0	4.0	-1.0	
2	14	small	2322.0	208.89444412000006	52.354560450833695	44.294469180700204	34.98421954789029	46.958067429234035	22.135943621178654	26.34683425950001	16.76305461424021	29.357518939413133	33.796544527781954	23.194827009486403	40.168766641973555	0.8401747019453385	1.1819660878483988	0.7108280944631474	0.4485865502394564	0.24570815450643776	91.0	3.0	49.09175083453431	
2	15	large	2987.0	252.49242380000015	52.009614495783374	42.80186911806539	35.04592750208646	48.934338180032505	37.05401462729781	39.41866714907243	18.027756377319946	41.28082895469387	42.9887768434718	23.08679276123039	54.75221569498168	0.9400118600450889	1.2151248430838193	0.7735928249639505	0.7978891656415384	0.6809229037703995	90.0	3.0	49.33558553417604	
2	16	small	1739.0	175.43860003999998	46.51881339845203	37.57658845611187	9.754247906321105	10.790492675573176	18.601075237738275	20.521694102513088	15.0	7.007917360395268	38.747530306019044	20.808652046684813	37.43179337964616	0.9064103160693925	1.237973304915223	0.7321727475629726	0.42126024837455744	0.22984441301272984	124.0	3.0	45.65084884205331	
2	17	no	2121.0	178.8528136	54.56189146281496	47.853944456021594	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.140175425099138	-1.0	-1.0	-1.0	124.0	4.0	-1.0	
2	18	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	19	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	20	large	2505.0	225.37972548000013	47.16990566028302	42.190046219457976	14.320305491078415	18.564178370984877	32.69556544854363	33.87745946761993	16.15549442140351	15.645568708893872	51.67095548225751	21.18962010041709	49.14323279231201	0.9651126726251138	1.118033988749895	0.8632230167745019	0.697246767660168	0.5443896424167695	101.0	3.0	46.84015371452148	
2	21	no	1641.0	152.36753223999992	48.05205510693585	43.174066289845804	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.1129842342007363	-1.0	-1.0	-1.0	96.0	4.0	-1.0	
2	22	medium	2266.0	210.89444412000012	48.02082881417188	42.190046219457976	28.96766064606403	38.82811850536662	26.570660511172846	27.497565809184554	15.652475842498529	27.321477625409152	40.00943708901408	21.95449840010015	43.575883238323456	0.9662913690453971	1.1382028017789836	0.8489623883679666	0.5617594110996225	0.3568862275449102	106.0	3.0	47.01063709417264	
