image_number	cell_id	Cgroup	Agroup	A101	A102	A103	A104	A120	A121	A122	A123	
1	0	no	B	0.21957913998170173	-1.0	-1.0	-1.0	78.9669330272717	32.64965543462902	1.0	0.44166666666666665	
1	1	no	B	0.10535557506584724	-1.0	-1.0	-1.0	38.542055362236276	15.811388300841896	3.0	0.5083333333333333	
1	2	large	F	0.07101167315175097	0.5205479452054794	6.454134810102243E-5	-1.0	161.22738788574884	61.45564438203639	5.0	1.321917808219178	
1	3	small	api	0.12106368089573127	0.7225433526011561	-1.0	0.08206344444821109	59.72454571235524	26.837883195244785	3.0	0.6069364161849711	
1	4	large	E	0.12552983371372678	0.09350649350649351	0.20035897992514212	-1.0	110.90596010146693	43.295630140987	2.0	0.5402597402597402	
1	5	large	api	0.16657824933687002	0.8407643312101911	-1.0	0.23431549528605167	91.74644467886066	32.03089208256778	4.0	0.46178343949044587	
1	6	large	iso	0.38037109375	0.889602053915276	-1.0	0.20046902134147193	91.32455630724967	34.068883707497264	6.0	0.21822849807445444	
1	7	no	B	0.1375609756097561	-1.0	-1.0	-1.0	15.108537014026709	7.280109889280518	1.0	0.2695035460992908	
5	8	no	A	0.34249263984298334	-1.0	-1.0	-1.0	70.63789771425955	27.80287754891569	1.0	0.16905444126074498	
5	9	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
5	10	large	E	0.13430330162283155	0.3541666666666667	0.05511594751089767	-1.0	150.01911064255358	59.429094252256775	2.0	0.5041666666666667	
5	11	no	B	0.0668724279835391	-1.0	-1.0	-1.0	48.67805304320439	23.08679276123039	2.0	0.6923076923076923	
5	12	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
5	13	medium	iso	0.22166874221668742	0.7528089887640449	-1.0	0.12889714938161942	114.63868842126928	49.18802683739917	4.0	0.40168539325842695	
5	14	no	B	0.1838006230529595	-1.0	-1.0	-1.0	11.313708498984761	5.656854249492381	1.0	0.13559322033898305	
5	15	no	N	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
5	16	large	F	0.30288461538461536	0.6017316017316018	0.03720104723689073	-1.0	149.56176396056156	54.91832096719731	3.0	0.2712842712842713	
5	17	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
7	18	large	E	0.37389380530973454	0.8011834319526627	-1.0	0.25899192876793203	126.4459279378885	52.92448812223593	1.0	0.11952662721893491	
7	19	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
7	20	no	A	0.44625407166123776	-1.0	-1.0	-1.0	52.800642298739405	25.709920264364882	2.0	0.0948905109489051	
7	21	small	api	0.1662087912087912	0.5867768595041323	-1.0	0.02242048284474961	40.07421936919527	16.290612269158363	2.0	0.33884297520661155	
7	22	no	B	0.09560067681895093	-1.0	-1.0	-1.0	37.519983822433744	17.72004514666935	2.0	0.7610619469026548	
7	23	no	B	0.12961622013034033	-1.0	-1.0	-1.0	25.71136838897207	12.649110640673518	1.0	0.29608938547486036	
7	24	no	A	0.27937551355792933	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.047058823529411764	
7	25	medium	E	0.27549668874172184	0.5817307692307693	-1.0	0.02279700453725201	59.76051904975036	25.066335956516646	3.0	0.2620192307692308	
7	26	large	E	0.08845861807137434	0.4721030042918455	0.10826729091362593	-1.0	150.51450622377538	62.9369915681859	4.0	0.4978540772532189	
7	27	no	B	0.1930879038317055	-1.0	-1.0	-1.0	27.888671490628123	12.206555615733702	3.0	0.33852140077821014	
7	28	large	iso	0.3773148148148148	0.8699386503067484	-1.0	0.21015463966121908	87.24341988415728	32.018512172212596	3.0	0.22208588957055214	
9	29	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
