image_number	cell_id	Cgroup	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C126	C127	C128	
1	0	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	1	small	1561.0	152.61017291999988	44.64302857109943	39.56008088970496	20.695450734063282	15.592810939266347	9.0	-1.0	14.035668847618199	9.855962153177998	27.78052964714745	21.095023109728988	36.666666666666664	-1.0	1.128486786858852	-1.0	0.19643692313360728	0.06190476190476191	75.0	3.0	43.18564576337837	
1	2	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	3	large	2318.0	217.96551192000013	43.46262762420146	38.07886552931954	18.93900426024007	23.025492008528033	36.0	33.29336259972061	16.0	21.44371040008246	52.128653845309856	20.024984394500787	54.82352941176471	1.0812966065585128	1.1413845192088663	0.9473552412538392	0.8545972273827126	0.7428571428571429	112.0	4.0	42.20189569201838	
1	4	large	2250.0	217.37972548000013	43.86342439892262	37.57658845611187	8.282349417031314	17.10272896905237	32.2490309931942	32.65591373445852	15.132745950421556	12.630112846675223	52.21336157995148	21.840329667841555	42.94702685151343	0.9875403045043268	1.1673072570213112	0.8459985993955811	0.74936177015445	0.6257225433526011	99.0	4.0	44.598206241955516	
1	5	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	6	large	2161.0	208.55129836000006	42.20189569201838	36.87817782917155	13.392497753751098	16.977448927263374	35.05709628591621	32.506829050694954	16.0312195418814	14.620196317785147	52.28024033429614	19.0	50.069973167616446	1.0784532761175836	1.1443595691605901	0.942407705742916	0.8533274865919152	0.7512155591572123	99.0	4.0	40.311288741492746	
1	7	medium	1941.0	190.65180344000004	43.68065933568311	39.293765408777	10.505063869917365	11.37147464102199	25.079872407968907	25.728732423080086	16.0312195418814	8.791076092716098	45.503401911200314	21.095023109728988	44.58643983638919	0.9747807235723313	1.1116435109048168	0.8768824843666952	0.5537713349369432	0.3697953422724065	107.0	4.0	43.73785545725808	
1	8	large	2473.0	229.03657972000013	44.40720662234904	37.20215047547655	33.93748761455364	35.72739822279971	37.94733192202055	36.190155909449366	15.811388300841896	33.46303703895064	47.84669642077186	20.248456731316587	57.30664150012451	1.0485539774121941	1.1936731090752943	0.8784264045492991	0.8815338432806523	0.8024781341107872	80.0	4.0	42.720018726587654	
1	9	large	2103.0	205.1370848000001	44.27188724235731	37.94733192202055	15.708637829015744	10.840305454330565	30.265491900843113	30.431848988051154	16.1245154965971	11.384199576606166	49.96398703066039	21.02379604162864	60.53098380168624	0.99453345449784	1.1666666666666665	0.8524572467124344	0.7172071584240234	0.5705750560119492	95.0	4.0	43.18564576337837	
2	10	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	11	small	1664.0	164.50966783999996	46.486557196677836	39.21734310225516	7.17884045661323	14.426004663244537	13.038404810405298	17.071772284441444	15.132745950421556	6.0877814376028825	34.372547790533126	22.561028345356956	24.436215638044366	0.7637405533043572	1.1853571282345405	0.644312616942596	0.2979863282233631	0.12204989885367498	95.0	4.0	46.32493928760188	
2	12	large	2521.0	229.3797254800001	47.01063709417264	38.07886552931954	0.1171691199249203	6.860982367642691	37.21558813185679	38.163301688065324	17.4928556845359	4.339443424077474	58.16874975685709	21.02379604162864	36.325263056931966	0.9751668877091704	1.2345598126597523	0.7898903542050811	0.8540480119693011	0.7580195258019525	65.0	4.0	45.617978911828175	
2	13	large	2263.0	212.55129836000006	46.17358552246078	38.897300677553446	1.639921999258604	0.9508799859365027	31.32091952673165	32.522991204834085	16.76305461424021	0.086629616364842	52.3429637670184	21.18962010041709	5.220153254455266	0.9630393259177291	1.1870640049093761	0.811278348879975	0.7066978325844941	0.567174515235457	108.0	3.0	44.9221548904324	
2	14	no	1387.0	137.88225087999987	44.598206241955516	37.33630940518894	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.194499589071793	-1.0	-1.0	-1.0	103.0	4.0	-1.0	
2	15	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	16	medium	2119.0	204.79393904000005	47.51841748206689	39.45883931389772	1.3219756595369745	1.653527022382974	28.442925306655784	27.315459007184103	16.278820596099706	1.262668312189554	49.72269925103873	21.37755832643195	43.75834662562456	1.0412757588724815	1.20425279375439	0.8646654292793378	0.6120851370300102	0.4250168123739072	64.0	3.0	45.89117562233506	
2	17	large	2483.0	228.45079328000014	44.28317965096906	38.91015291668744	9.865806943084369	12.878910399796961	36.87817782917155	36.634122110005094	18.439088914585774	11.832935307041195	56.72041445649219	20.8806130178211	53.088365885950246	1.0066619780988229	1.1380880395352362	0.8845203034643224	0.8600902112163827	0.7837643678160919	68.0	4.0	43.965895873961216	
2	18	medium	1885.0	189.23758988000006	44.553338819890925	38.47076812334269	1.005086005254185	2.728806128665525	24.515301344262525	25.189873231571674	16.278820596099706	1.4813704595026709	44.86523363573614	20.396078054371138	31.115574783102442	0.9732205128184735	1.1581088965275312	0.8403531962638174	0.5603266525647822	0.3709090909090909	72.0	3.0	42.720018726587654	
3	19	no	1229.0	127.88225087999984	41.30375285612676	35.35533905932738	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.1682465493208185	-1.0	-1.0	-1.0	72.0	3.0	-1.0	
3	20	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
