image_number	cell_id	Cgroup	Agroup	A101	A102	A103	A104	A120	A121	A122	A123	
1	0	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	1	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	2	no	B	0.08849557522123894	-1.0	-1.0	-1.0	22.360679774997898	11.180339887498949	1.0	0.3	
1	3	small	api	0.1727921009325288	0.5238095238095238	-1.0	0.03469233392498379	48.79622635060143	17.91140324685091	2.0	0.3492063492063492	
1	4	large	E	0.10572687224669604	0.6477272727272727	-1.0	0.3126307189435332	136.84157417718734	55.15589237338067	2.0	0.32954545454545453	
1	5	small	api	0.13771712158808933	0.6801801801801802	-1.0	0.09467162409676061	39.96784801912537	15.206555615733702	5.0	0.38738738738738737	
1	6	no	B	0.199442119944212	-1.0	-1.0	-1.0	76.72288979248836	33.97057550292606	1.0	0.18181818181818182	
1	7	medium	iso	0.25061025223759154	0.8798701298701299	-1.0	0.22415451080247564	83.26378195116223	31.90724809414742	1.0	0.16883116883116883	
1	8	medium	iso	0.244794311833418	0.7966804979253111	-1.0	0.18612403204205105	63.22400270578669	24.808652046684813	3.0	0.21161825726141079	
1	9	medium	api	0.2030938123752495	0.9238329238329238	-1.0	0.2670533987463146	74.27049760453554	28.763804012430747	2.0	0.21621621621621623	
1	10	small	api	0.12018140589569161	0.44339622641509435	0.0024036432557458733	-1.0	25.68538587769163	10.108537014026709	3.0	0.2641509433962264	
1	11	large	E	0.07672742687579483	0.36464088397790057	0.02614448444299824	-1.0	102.10623030150654	46.24743014683057	2.0	0.30939226519337015	
1	12	small	api	0.12328117591275486	0.7346153846153847	-1.0	0.10461339954042115	92.78751238477282	41.0384048104053	3.0	0.3923076923076923	
1	13	large	E	0.12770339855818744	0.3978494623655914	-1.0	0.01572685358791979	197.4140859749466	74.350403114241	1.0	0.27419354838709675	
1	14	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	15	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	16	no	B	0.2281648675171737	-1.0	-1.0	-1.0	89.37561188601732	44.68780594300866	1.0	0.0967741935483871	
1	17	medium	api	0.2962138084632517	0.8315789473684211	-1.0	0.24559416941177742	164.9618593357087	74.30725499760106	1.0	0.13984962406015036	
1	18	medium	iso	0.2598984771573604	0.7734375	-1.0	0.25472699761318485	71.47032393421534	29.427997590155723	1.0	0.232421875	
1	19	medium	api	0.2804463852498787	0.8183391003460208	-1.0	0.21496053829146713	51.744829378651	22.135943621178654	3.0	0.12975778546712802	
2	20	large	E	0.13286713286713286	0.47368421052631576	-1.0	0.010534783271076846	89.84706194324858	40.13274595042156	2.0	0.19814241486068113	
2	21	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	22	small	api	0.1187214611872146	0.4835164835164835	-1.0	0.034662464932142666	32.762797161527004	12.23407613227815	2.0	0.4010989010989011	
2	23	large	F	0.0748847926267281	0.5487179487179488	-1.0	0.008162188704907397	114.1252752267272	46.63114870157044	4.0	0.4512820512820513	
2	24	no	B	0.06314948041566747	-1.0	-1.0	-1.0	53.74355429928051	25.495097567963924	2.0	0.6455696202531646	
2	25	medium	iso	0.2561788936837976	0.8621745788667687	-1.0	0.21680548791319168	60.486908973070335	21.0	3.0	0.12557427258805512	
2	26	medium	iso	0.3063583815028902	0.7701543739279588	-1.0	0.15428494924001224	145.85419794431454	59.61088090811829	2.0	0.21612349914236706	
2	27	small	api	0.13355227148330598	0.5204918032786885	4.442512232452631E-5	-1.0	41.24303978715091	16.40175425099138	1.0	0.4098360655737705	
2	28	small	api	0.18387413962635202	0.6577540106951871	-1.0	0.098436953936878	59.28572890622863	20.746760422192715	1.0	0.27540106951871657	
2	29	small	api	0.09620418848167539	0.30612244897959184	0.0013134353446662438	-1.0	39.11395895871283	13.06737753561682	2.0	0.4557823129251701	
2	30	large	iso	0.3904382470119522	0.8843537414965986	-1.0	0.16701171555036562	86.58384914336656	32.984845004941285	3.0	0.13038548752834467	
