image_number	cell_id	Cgroup	Agroup	A101	A102	A103	A104	A120	A121	A122	A123	
1	0	medium	iso	0.2991304347826087	0.8357558139534884	-1.0	0.12742732719024205	80.66860187304873	30.0	2.0	0.14680232558139536	
1	1	small	api	0.10663021189336978	0.41025641025641024	-1.0	0.04301690224098384	56.18032146696557	22.72004514666935	3.0	0.5	
1	2	large	api	0.0801610541727672	0.45662100456621	-1.0	0.2532245820167715	177.04428903924872	74.47115679404953	1.0	0.4520547945205479	
1	3	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	4	large	iso	0.34539473684210525	0.8829931972789116	-1.0	0.18692663490209896	90.78698754275014	34.80287754891569	8.0	0.21360544217687075	
1	5	large	iso	0.3481936971560338	0.8929359823399559	-1.0	0.19751313627791012	98.46496111832023	35.40182684674177	6.0	0.19757174392935983	
1	6	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	7	large	iso	0.3674418604651163	0.8835443037974684	-1.0	0.14666734353299574	86.56899897453972	29.854360772277364	5.0	0.14430379746835442	
1	8	no	B	0.14334470989761092	-1.0	-1.0	-1.0	92.6521800895631	39.01281840626232	2.0	0.47619047619047616	
2	9	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	10	small	api	0.13968668407310705	0.8442367601246106	-1.0	0.20291196810567216	46.81491086701943	21.359883455742974	2.0	0.24610591900311526	
2	11	no	B	0.04898958971218616	-1.0	-1.0	-1.0	15.231546211727817	7.615773105863909	1.0	0.525	
2	12	small	api	0.21326259946949602	0.7860696517412935	-1.0	0.18859840511361112	42.92569745716612	14.317821063276353	1.0	0.18407960199004975	
2	13	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	14	small	api	0.11064425770308123	0.5189873417721519	0.021090798164074085	-1.0	0.0	0.0	0.0	0.14556962025316456	
2	15	large	E	0.09327846364883402	0.5514705882352942	-1.0	0.02120510666155111	162.74551052005557	74.98987700050186	6.0	0.35294117647058826	
3	16	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	17	medium	iso	0.22430313588850173	0.8640776699029126	-1.0	0.17601519528497792	84.61317498928659	26.53746726731348	3.0	0.29902912621359223	
3	18	medium	iso	0.30687428788454235	0.8886138613861386	-1.0	0.21513334957240562	108.00036681170049	34.45906043549196	6.0	0.24257425742574257	
3	19	large	E	0.09245439469320066	0.47085201793721976	0.008588440259789717	-1.0	108.47668261183834	42.18516754402435	6.0	0.4977578475336323	
3	20	no	B	0.1015952980688497	-1.0	-1.0	-1.0	91.37273134584596	31.906112267087632	3.0	0.6446280991735537	
3	21	small	api	0.15268456375838926	0.7545787545787546	-1.0	0.12323420530665435	64.66700567460302	23.302481848869814	2.0	0.4139194139194139	
3	22	large	api	0.3924772036474164	0.7879961277831559	-1.0	0.20815151701426318	167.77425321515497	68.89043743820395	4.0	0.11519845111326234	
4	23	no	B	0.10500905250452625	-1.0	-1.0	-1.0	95.4547311679809	38.897300677553446	1.0	0.41379310344827586	
4	24	small	api	0.10340041637751561	0.14093959731543623	0.0315567564446428	-1.0	0.0	0.0	0.0	0.1342281879194631	
4	25	medium	iso	0.23458387235877534	0.9007352941176471	-1.0	0.234207984952705	97.58755996972177	30.7025658670943	5.0	0.2757352941176471	
4	26	small	api	0.08838071693448703	0.34265734265734266	8.927864387853612E-4	-1.0	40.097927134312165	14.401593038096228	4.0	0.6993006993006993	
4	27	small	api	0.11813537675606642	0.44324324324324327	-1.0	0.020590214946191364	36.972518704845754	12.32455532033676	3.0	0.5621621621621622	
4	28	medium	iso	0.3058017727639001	0.8274044795783926	-1.0	0.17975330694072483	155.83602592801708	66.31092866414551	5.0	0.155467720685112	
4	29	small	api	0.11875	0.6631578947368421	-1.0	0.08637393566985233	39.268707607464485	15.679809696641405	4.0	0.4052631578947368	
4	30	large	E	0.18342749529190208	0.32238193018480493	0.013585762672478106	-1.0	117.49536268699123	46.38401958024288	4.0	0.24845995893223818	
4	31	no	B	0.0851880276285495	-1.0	-1.0	-1.0	21.854681221201577	10.63014581273465	1.0	0.32432432432432434	
4	32	small	api	0.2097246631517282	0.6284916201117319	-1.0	0.09164714856228245	40.90000592661824	16.786919058125882	3.0	0.18156424581005587	
4	33	no	B	0.06818181818181818	-1.0	-1.0	-1.0	19.697715603592208	9.848857801796104	1.0	0.3253968253968254	
5	34	large	iso	0.344892221180881	0.9239130434782609	-1.0	0.2041842679451674	94.243109714767	32.13076932687824	2.0	0.23641304347826086	
5	35	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
5	36	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
5	37	small	api	0.11356297093649086	0.6398104265402843	-1.0	0.08157741760160274	113.77914431985303	53.13986013435334	2.0	0.4028436018957346	
5	38	medium	iso	0.25207514198339886	0.9133448873483535	-1.0	0.25414119089131226	68.96818563322984	25.179356624028344	2.0	0.1923743500866551	
5	39	small	api	0.1387434554973822	0.6981132075471698	-1.0	0.09228434015768082	49.76061449549583	16.27935940109173	4.0	0.41509433962264153	
5	40	no	B	0.08651399491094147	-1.0	-1.0	-1.0	35.217200195214886	17.11724276862369	2.0	0.4803921568627451	
5	41	small	api	0.12044681884409908	0.5	-1.0	0.04914551189501895	65.53306268837225	30.78929930915957	2.0	0.22580645161290322	
5	42	small	api	0.18402994385527136	0.7084745762711865	-1.0	0.1091439765048605	59.34368563452408	23.147932734477006	6.0	0.39322033898305087	
6	43	medium	iso	0.3158388003748828	0.8175074183976261	-1.0	0.15754484807729896	73.65197078707087	28.87219792453326	3.0	0.1201780415430267	
6	44	small	api	0.13773314203730272	0.8888888888888888	-1.0	0.1890433154351268	129.84658783458036	57.56746614044654	3.0	0.3368055555555556	
6	45	large	E	0.08648648648648649	0.3984375	-1.0	0.19379682509471172	183.68258036618278	76.37791067328851	2.0	0.3515625	
6	46	no	B	0.1035883547731889	-1.0	-1.0	-1.0	85.03900201898533	38.3275357934736	1.0	0.23529411764705882	
6	47	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
6	48	large	F	0.10455445544554455	0.4772727272727273	0.02292080390847005	-1.0	118.63583203586352	47.06130328873576	6.0	0.4696969696969697	
6	49	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
6	50	large	F	0.14913143231727302	0.3230769230769231	0.006061971945189546	-1.0	124.56245417473198	49.991161131154165	3.0	0.26153846153846155	
6	51	small	api	0.13612836438923395	0.7984790874524715	-1.0	0.1892851069802299	62.8547839915923	21.509680303731603	4.0	0.44106463878326996	
6	52	no	B	0.059636992221261884	-1.0	-1.0	-1.0	75.51770959538106	28.861739379323623	2.0	0.9565217391304348	
6	53	small	api	0.18084291187739462	0.8220338983050848	-1.0	0.1682665649514052	58.885827283792594	23.601075237738275	2.0	0.21822033898305085	
7	54	small	api	0.12916666666666668	0.6738351254480287	-1.0	0.1216274247994875	46.42506536705575	17.12310562561766	3.0	0.3978494623655914	
7	55	large	iso	0.36042402826855124	0.8921568627450981	-1.0	0.17621817478291277	92.56970718868897	31.892651361962706	1.0	0.0821078431372549	
7	56	small	api	0.06940700808625337	0.4174757281553398	0.00713444835631434	-1.0	14.896492791108205	7.123105625617661	1.0	0.4077669902912621	
7	57	medium	iso	0.195141065830721	0.8293172690763052	-1.0	0.2127135709201298	60.33151316199829	20.0	6.0	0.2289156626506024	
7	58	no	B	0.07933579335793357	-1.0	-1.0	-1.0	20.902019706710774	8.0	1.0	0.3875968992248062	
7	59	no	B	0.19502487562189055	-1.0	-1.0	-1.0	63.73163997857497	30.870698080866262	2.0	0.14030612244897958	
7	60	small	api	0.11236623067776456	0.6190476190476191	-1.0	0.08669865840111488	43.52586937408815	16.70820393249937	4.0	0.4126984126984127	
7	61	small	api	0.09856262833675565	0.7875	-1.0	0.11678070955045823	41.55961575327055	16.254661916137508	3.0	0.49583333333333335	
7	62	medium	iso	0.26711111111111113	0.8851913477537438	-1.0	0.23391960363788117	62.784712017445536	22.360679774997898	2.0	0.11148086522462562	
7	63	small	api	0.1392839627268269	0.4788732394366197	-1.0	0.03436368290360777	70.80871201091978	27.581559354355676	2.0	0.3873239436619718	
8	64	small	api	0.10291382517048978	0.5	-1.0	0.05741947752464702	55.80262337376841	23.489923147027685	5.0	0.5963855421686747	
8	65	small	api	0.1786407766990291	0.7364130434782609	-1.0	0.1529305828003008	53.25735967125432	21.10354654037778	3.0	0.23641304347826086	
8	66	medium	iso	0.17429674572531714	0.8544303797468354	-1.0	0.20286129042148235	52.44224710747848	20.162277660168378	2.0	0.24050632911392406	
8	67	no	B	0.0994277539341917	-1.0	-1.0	-1.0	93.5188744872334	39.05124837953327	3.0	0.4676258992805755	
8	68	no	B	0.1083276912660799	-1.0	-1.0	-1.0	96.92785501118684	36.61966684720111	1.0	0.44375	
8	69	medium	iso	0.25043630017452007	0.8205574912891986	-1.0	0.148973824796174	75.20478778327025	27.32455532033676	4.0	0.13588850174216027	
8	70	small	api	0.0861952861952862	0.328125	0.009487222882662861	-1.0	25.402107363437665	8.06701987234509	1.0	0.3984375	
9	71	large	iso	0.3641006931776724	0.9288577154308617	-1.0	0.21668699170583078	100.8841155167274	36.138726812781904	5.0	0.1312625250501002	
9	72	large	iso	0.32528818443804036	0.9235880398671097	-1.0	0.22257439834984993	88.87272666977915	29.546573405388315	3.0	0.11627906976744186	
9	73	large	iso	0.2923867351704811	0.889776357827476	-1.0	0.16161998115068343	147.19514220170848	63.70752099458079	3.0	0.14217252396166133	
9	74	small	api	0.06449375866851595	0.03225806451612903	0.06636364466090097	-1.0	93.12731123802214	38.62641583165593	2.0	1.043010752688172	
9	75	large	E	0.06907008086253369	0.4292682926829268	0.050268440711197626	-1.0	187.21739596535758	68.23198634623098	1.0	0.7560975609756098	
9	76	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
9	77	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
