image_number	cell_id	Cgroup	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C126	C127	C128	
1	0	large	2359.0	228.20815260000012	49.39635614091387	35.4682957019364	25.3650823195852	41.32980551932401	34.88552708502482	31.987801126005163	14.7648230602334	33.038874271299775	46.71777899690669	23.345235059857504	50.02915659293542	1.0905884698859118	1.3926904341844955	0.7830803192990389	0.746327248915454	0.6280193236714976	113.0	5.0	47.80167361086848	
1	1	no	1016.0	118.22539663999986	40.607881008493905	31.575306807693888	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2860644951389377	-1.0	-1.0	-1.0	127.0	3.0	-1.0	
1	2	no	1400.0	140.7106779999999	49.24428900898052	34.48187929913333	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.4281207988051343	-1.0	-1.0	-1.0	129.0	3.0	-1.0	
1	3	no	1089.0	122.22539663999987	41.30375285612676	32.2490309931942	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.280775005761986	-1.0	-1.0	-1.0	109.0	3.0	-1.0	
1	4	no	1040.0	121.88225087999986	43.266615305567875	28.844410203711913	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.5000000000000002	-1.0	-1.0	-1.0	111.0	3.0	-1.0	
1	5	no	1308.0	137.53910511999987	48.16637831516918	33.301651610693426	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.4463660504965037	-1.0	-1.0	-1.0	131.0	3.0	-1.0	
1	6	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	7	small	1767.0	180.16652208	51.61395160225576	36.61966684720111	17.887553572044254	35.537677791974374	16.0	16.83423636354458	13.0	16.39091706287852	35.554665350526356	23.08679276123039	28.200000000000006	0.9504440625919235	1.4094598898897597	0.6743321107678077	0.3335110519755061	0.14517174335709657	128.0	3.0	50.99019513592785	
1	8	small	1458.0	154.61017291999988	50.99019513592785	32.55764119219941	7.125016348901795	10.491477012331586	10.770329614269007	-1.0	13.601470508735444	4.706787243316417	32.49621168051602	22.135943621178654	25.84879107424565	-1.0	1.5661513939205385	-1.0	0.22515977792413536	0.08240534521158129	161.0	3.0	49.24428900898052	
1	9	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	10	medium	1707.0	187.33809496	49.47726750741192	32.984845004941285	3.613880752003652	3.613880752003652	23.08679276123039	20.862129877197123	11.704699910719626	2.910427500435996	46.081768756903266	23.08679276123039	46.173585522460684	1.1066364219343148	1.5	0.7377576146228765	0.49025042205420194	0.30504587155963303	151.0	3.0	48.76474136094644	
