image_number	cell_id	Cgroup	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C126	C127	C128	
1	0	small	1552.0	167.68124071999992	41.23105625617661	38.07886552931954	24.287442218743905	26.565051177077976	18.439088914585774	18.44693497600659	13.45362404707371	16.10436550241251	33.35183394636953	19.1049731745428	36.01045599789694	0.9995746685597893	1.0827805840074194	0.9231553311201044	0.4357503616356671	0.23272438443208895	125.0	4.0	40.22437072223753	
1	1	no	1781.0	155.19595936	49.64876634922564	43.829214001622255	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.1327779308884705	-1.0	-1.0	-1.0	123.0	4.0	-1.0	
1	2	medium	2094.0	204.30865768000007	46.04345773288535	40.049968789001575	26.56505117707799	34.380344723844864	25.0	31.457505281023632	16.401219466856727	23.325789436376827	39.2010293009554	20.591260281974	41.307692307692314	0.7947229056043728	1.1496502775185606	0.6912736169817889	0.5685912564301778	0.3785385121790652	128.0	4.0	44.94441010848846	
1	3	medium	1656.0	184.40916276	39.05124837953327	37.64306044943742	24.775140568831915	21.383635164761756	22.825424421026653	24.3524427433086	12.529964086141668	15.876573111679102	37.90871366361835	17.88854381999832	43.54388658780468	0.9372950656992498	1.037408964980075	0.9034962077055618	0.5738115070194182	0.36633663366336633	91.0	4.0	39.11521443121589	
1	4	small	1380.0	147.6812407199999	41.773197148410844	36.6742416417845	5.3009265165256885	0.7360937115576984	11.180339887498949	15.245541450846062	15.0	1.7235932347768372	29.721132631632045	19.1049731745428	134.1640786499877	0.7333514472769669	1.1390336999038828	0.6438364794113208	0.2535744348841565	0.09523809523809523	140.0	4.0	41.593268686170845	
1	5	medium	1773.0	184.16652208000002	44.384682042344295	38.07886552931954	36.544972322822545	44.321975089248696	21.540659228538015	23.99070092663065	14.317821063276353	27.216596907183707	30.069173124876464	19.6468827043885	38.95376698813462	0.8978753598910905	1.1655988545186429	0.770312493367957	0.5061682672160341	0.2989010989010989	123.0	4.0	41.23105625617661	
1	6	no	1911.0	161.78174579999995	49.73932046178355	46.647615158762406	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0662778856432147	-1.0	-1.0	-1.0	77.0	3.0	-1.0	
1	7	no	1253.0	131.29646443999982	41.617304093369626	37.20215047547655	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.1186800644979789	-1.0	-1.0	-1.0	133.0	3.0	-1.0	
1	8	large	2256.0	220.20815260000012	40.36087214122113	38.948684188300895	26.17082038355437	33.37156431165255	33.37663853655727	36.34245332298782	15.297058540778355	26.981577508772137	45.72683357901377	19.6468827043885	49.05149712052749	0.9183925542925697	1.0362576549721907	0.8862588854093589	0.8644956184618072	0.7611241217798594	97.0	3.0	40.496913462633174	
1	9	medium	1763.0	185.82337632	41.0	37.8549864614954	3.4893249057963924	14.965591871918859	23.706539182259394	25.685530147036296	14.866068747318506	7.317073170731708	42.58355769429908	19.924858845171276	28.334508982780157	0.9229530808416954	1.0830805617036368	0.8521555214599474	0.5768110284624031	0.3719844357976654	86.0	4.0	42.20189569201838	
