image_number	cell_id	Cgroup	Agroup	A101	A102	A103	A104	A120	A121	A122	A123	
1	0	large	api	0.29429051217464314	0.8502139800285307	-1.0	0.15584381863497757	75.38670477077362	29.068883707497267	3.0	0.05563480741797432	
1	1	large	E	0.1045346062052506	0.4200913242009132	0.02902128041137839	-1.0	36.77479658988565	10.385164807134505	1.0	0.2465753424657534	
1	2	no	A	0.6447761194029851	-1.0	-1.0	-1.0	72.4263343832094	29.410882339705484	1.0	0.16358024691358025	
1	3	medium	F	0.22049405306495884	0.7157676348547718	-1.0	0.0440760366488008	107.29932689080371	43.81412779328217	1.0	0.15145228215767634	
1	4	large	E	0.04268032437046521	0.28	0.37412919364259056	-1.0	173.67661886451526	67.15083454816862	3.0	1.58	
1	5	no	B	0.23670007710100233	-1.0	-1.0	-1.0	35.59626735806248	17.0	2.0	0.19218241042345277	
1	6	small	api	0.09921671018276762	0.2236842105263158	0.07509197738186926	-1.0	48.354542391685584	23.53720459187964	2.0	0.23684210526315788	
1	7	no	B	0.1717741935483871	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.20187793427230047	
1	8	medium	iso	0.2396694214876033	0.6954022988505747	-1.0	0.17060446576810007	27.479084524710153	13.038404810405298	2.0	0.12643678160919541	
1	9	no	A	0.3397612488521579	-1.0	-1.0	-1.0	63.83012157278371	29.154759474226502	1.0	0.11891891891891893	
2	10	small	api	0.11608961303462322	0.3157894736842105	0.06415913646734689	-1.0	85.39985628217387	41.48618901015647	3.0	0.5146198830409356	
2	11	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	12	small	api	0.14654654654654656	0.5163934426229508	-1.0	0.01849972159112561	40.7783934258734	17.549090728803687	4.0	0.27049180327868855	
2	13	no	B	0.1087866108786611	-1.0	-1.0	-1.0	34.38113274358019	15.652475842498529	3.0	0.4423076923076923	
2	14	large	iso	0.3673978065802592	0.8900949796472184	-1.0	0.21304802973515896	84.98510587216644	33.12892578771177	2.0	0.1926729986431479	
2	15	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	16	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	17	no	B	0.22411953041622198	-1.0	-1.0	-1.0	33.70144287287333	16.76305461424021	1.0	0.14285714285714285	
2	18	medium	iso	0.23010487353485504	0.9463806970509383	-1.0	0.23575581925097752	52.77058208434128	19.313207915827967	3.0	0.3163538873994638	
2	19	no	B	0.05914826498422713	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.48	
2	20	small	api	0.14159891598915988	0.6028708133971292	-1.0	0.02450380996309145	31.026747998052915	11.181782043891005	3.0	0.3062200956937799	
2	21	small	api	0.09849086576648133	0.3629032258064516	0.01045369926759881	-1.0	51.64610283632153	23.633307652783937	2.0	0.5	
2	22	large	iso	0.1640625	0.9079365079365079	-1.0	0.2853086269075462	79.11261386803693	31.059928172283335	3.0	0.3111111111111111	
2	23	small	api	0.16602316602316602	0.586046511627907	-1.0	0.07615091685722164	48.44282098136463	15.486832980505138	5.0	0.5116279069767442	
3	24	small	api	0.13445378151260504	0.7692307692307693	-1.0	0.10304675548978884	41.77920306484257	17.14061409238508	1.0	0.22115384615384615	
3	25	large	api	0.18783930510314875	0.8815028901734104	-1.0	0.31005279720380463	47.48742122367149	20.248456731316587	3.0	0.1791907514450867	
3	26	medium	iso	0.2400489895897122	0.8852040816326531	-1.0	0.21388808791726144	85.12456942994315	36.11543497823403	2.0	0.2857142857142857	
3	27	medium	iso	0.26068633353401566	0.8845265588914549	-1.0	0.21023003965807566	71.63369062779483	28.179114486083257	2.0	0.3210161662817552	
3	28	no	B	0.0801762114537445	-1.0	-1.0	-1.0	19.175146786267348	9.486832980505138	1.0	0.38461538461538464	
3	29	large	iso	0.2912234042553192	0.9041095890410958	-1.0	0.28744793834792803	93.74506231504236	35.811933094797396	5.0	0.2146118721461187	
3	30	no	B	0.11208791208791209	-1.0	-1.0	-1.0	77.53528455095046	35.35533905932738	2.0	0.35947712418300654	
3	31	no	B	0.09269662921348315	-1.0	-1.0	-1.0	71.69650164270703	31.78049716414141	2.0	0.45454545454545453	
3	32	no	B	0.1055004508566276	-1.0	-1.0	-1.0	23.40175425099138	11.40175425099138	2.0	0.36752136752136755	
3	33	no	B	0.06970509383378017	-1.0	-1.0	-1.0	66.56402423210156	30.805843601498726	2.0	0.3974358974358974	
3	34	small	E	0.16836388323150034	0.0	0.6126834465350013	-1.0	30.449882409991293	15.0	1.0	0.17338709677419356	
3	35	no	A	0.2603938730853392	-1.0	-1.0	-1.0	23.069563274753918	11.40175425099138	1.0	0.13445378151260504	
3	36	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
3	37	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
