image_number	cell_id	Cgroup	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C126	C127	C128	
1	0	no	841.0	108.56854239999988	36.138621999185304	27.892651361962706	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2956323703406574	-1.0	-1.0	-1.0	120.0	3.0	-1.0	
1	1	large	2187.0	217.7228712400001	46.32493928760188	35.510561809129406	4.594253331266401	2.8767650703005643	34.40930106817051	30.248239235146382	14.422205101855956	3.345929911266678	54.716115460062205	20.0	66.66802081958066	1.1375637702636674	1.3045397461352528	0.8720039183426508	0.7709611366168501	0.6394302848575713	121.0	4.0	46.04345773288535	
1	2	no	1050.0	122.22539663999986	42.37924020083418	29.732137494637012	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.4253680956667987	-1.0	-1.0	-1.0	129.0	3.0	-1.0	
1	3	no	1091.0	126.71067799999983	43.60045871318328	30.805843601498726	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.4153307819514505	-1.0	-1.0	-1.0	148.0	3.0	-1.0	
1	4	no	1368.0	137.5391051199999	46.66904755831214	36.069377593742864	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2938689456734083	-1.0	-1.0	-1.0	113.0	3.0	-1.0	
1	5	no	1275.0	133.29646443999985	46.61544808322666	34.539832078341085	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.3496142070840536	-1.0	-1.0	-1.0	118.0	3.0	-1.0	
1	6	no	1392.0	138.95331867999988	47.01063709417264	36.013886210738214	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.305347521205738	-1.0	-1.0	-1.0	113.0	5.0	-1.0	
1	7	small	2292.0	209.72287124000007	56.08029957123981	41.23105625617661	25.900139679043434	54.82725854375626	24.08318915758459	22.24383392303181	15.033296378372908	31.223085707230812	35.84676538037001	25.079872407968907	38.19715961497339	1.0826905667843647	1.3601470508735443	0.7960099359028973	0.4180190655578461	0.21720658523632502	105.0	4.0	51.97114584074513	
1	8	small	1889.0	169.78174579999998	56.32051136131489	39.56008088970496	32.76456609006698	56.3099324740202	7.810249675906654	-1.0	14.142135623730951	20.028227243241865	24.999948881736877	25.0	24.070933427384446	-1.0	1.4236702780850894	-1.0	0.16184026130983986	0.04077134986225895	112.0	3.0	50.24937810560445	
1	9	no	1280.0	133.29646443999985	45.5411901469428	34.36568055487916	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.3251938972725208	-1.0	-1.0	-1.0	99.0	3.0	-1.0	
1	10	small	1736.0	184.50966784	46.95742752749558	35.77708763999664	20.023013030866107	37.874983651098205	20.396078054371138	20.49256613107031	12.649110640673518	20.571825392998065	35.77708763999664	21.095023109728988	33.50784251789544	0.9952915571392068	1.3125	0.7583173768679671	0.4312822682350261	0.24355300859598855	103.0	4.0	45.221676218380054	
