image_number	cell_id	Cgroup	Dgroup	D101	D102	D103	D104	D105	D106	D107	D108	D109	D110	D111	D112	D113	D114	D115	D116	D117	D118	D119	D120	D121	D122	D123	D124	D125	D126	D127	D128	D129	D130	D131	D132	D133	D134	D135	D136	D137	D138	D139	D140	D141	D142	D143	D144	D145	D146	D147	D148	D149	D150	D151	D152	D153	D154	D155	D156	D157	D158	D159	D160	D161	D162	D163	D164	D165	D166	D167	D168	D169	D170	D171	D172	D173	D174	D175	D176	D177	D178	D179	D180	D181	D182	D183	D184	D185	D186	D187	D188	D189	D190	D191	D192	D193	D194	D195	D196	D197	D198	
1	0	large	C	2.0	-1.0	28.600699292150182	-1.0	-1.0	0.6204362791379854	-1.0	14.866068747318506	19.849433241279208	-1.0	-1.0	0.3347670317059931	0.605120652198776	-1.0	-1.0	34.715501988597715	6.324555320336759	-1.0	5.0	-1.0	13.92838827718412	-1.0	0.4246144106945932	-1.0	30.01666203960727	-1.0	-1.0	30.0	-1.0	13.45362404707371	23.853720883753127	-1.0	-1.0	37.30734493082684	7.615773105863909	-1.0	10.0	-1.0	13.0	-1.0	31.38470965295043	-1.0	3.605551275463989	17.029386365926403	21.95449840010015	13.0	0.28571428571428575	-1.0	0.29411764705882354	0.5882352941176471	4.723101979387309	0.16422836039139668	1.309952797378954	22.98871680208063	18.225075111354457	52.43140797117252	52.43140797117252	7.902236999780001	13.144867617550744	-1.0	-1.0	9.409672758554962	14.652303376325733	-1.0	-1.0	10.934939615956978	16.17757023372772	-1.0	8.632452107676784	8.918928617953839	-1.0	-1.0	13.038404810405298	6.082762530298219	-1.0	24.413111231467404	10.198039027185569	-1.0	5.830951894845301	1.0	-1.0	4.186814035123351	10.198039027185569	-1.0	74.42285258303986	72.83764628242898	-1.0	1.4142135623730951	5.0	-1.0	81.71487603305785	53.52	79.0749063670412	1.6031352718078382	0.8781763826606875	1.656657035949415	0.10330578512396695	0.06766118836915297	
1	1	complex	-	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	2	large	C	2.0	-1.0	21.2602916254693	-1.0	-1.0	0.48507125007266594	-1.0	21.18962010041709	16.15549442140351	-1.0	-1.0	0.49224970080628266	0.4774385806083072	-1.0	-1.0	37.345114521820605	5.0	-1.0	3.1622776601683795	-1.0	18.384776310850235	-1.0	0.5433198933871447	-1.0	22.67156809750927	-1.0	-1.0	13.45362404707371	-1.0	29.154759474226502	18.027756377319946	-1.0	-1.0	47.18251585154645	10.0	-1.0	4.242640687119285	-1.0	17.029386365926403	-1.0	14.866068747318506	-1.0	11.704699910719626	5.385164807134504	10.63014581273465	9.899494936611665	0.25	0.47619047619047616	0.18864566947613626	0.2727272727272727	0.4600856791042167	1.101085546418158	0.5439837932759934	80.888642955216	27.75854060106002	72.89727103094762	80.53767779197437	6.773246483946785	6.024962551710665	-1.0	-1.0	12.528807709151522	11.780523776915402	-1.0	-1.0	13.783259331833058	13.034975399596938	-1.0	13.615196703799171	10.738897100905433	-1.0	-1.0	13.038404810405298	10.770329614269007	-1.0	23.323807579381203	19.72308292331602	-1.0	3.605551275463989	7.211102550927978	-1.0	6.46886032050112	2.735099491932466	-1.0	72.47316009885343	72.8064870489719	-1.0	8.06225774829855	2.0	-1.0	45.25	50.73446327683616	48.03151862464183	1.7679558011049723	1.4585746102449888	1.6655729881286165	1.0290697674418605	1.1537967364769368	
1	3	small	A1	1.0	-1.0	31.144823004794873	31.144823004794873	-1.0	0.6251510695747801	0.6251510695747801	15.652475842498529	-1.0	15.652475842498529	-1.0	0.3339396700478689	-1.0	0.3339396700478689	-1.0	-1.0	7.280109889280518	7.280109889280518	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	32.0624390837628	32.0624390837628	-1.0	29.154759474226502	29.154759474226502	17.46424919657298	-1.0	17.46424919657298	-1.0	-1.0	5.385164807134504	5.385164807134504	-1.0	-1.0	-1.0	-1.0	30.066592756745816	30.066592756745816	8.94427190999916	-1.0	39.05124837953327	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.2290393337255473	-1.0	27.7136848329435	33.56969841837247	-1.0	-1.0	-1.0	-1.0	59.03624346792648	-1.0	-1.0	-1.0	87.35745470593528	-1.0	-1.0	-1.0	-1.0	3.366460663429791	0.43078721700862843	31.26373169437744	-1.0	9.219544457292887	-1.0	9.219544457292887	17.08800749063506	-1.0	17.08800749063506	7.615773105863909	-1.0	7.615773105863909	2.2437653082755085	-1.0	2.2437653082755085	-1.0	-1.0	-1.0	2.0	-1.0	2.0	78.09905660377359	-1.0	78.09905660377359	1.5621187413178714	-1.0	1.5621187413178714	-1.0	-1.0	
1	4	small	A1	1.0	-1.0	28.178005607210743	28.178005607210743	-1.0	0.6011671245982848	0.6011671245982848	14.560219778561036	-1.0	14.560219778561036	-1.0	0.3356279504864206	-1.0	0.3356279504864206	-1.0	-1.0	8.246211251235321	8.246211251235321	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	29.154759474226502	29.154759474226502	-1.0	27.784887978899608	27.784887978899608	15.297058540778355	-1.0	15.297058540778355	-1.0	-1.0	9.055385138137417	9.055385138137417	-1.0	-1.0	-1.0	-1.0	28.844410203711913	28.844410203711913	9.219544457292887	-1.0	22.47220505424423	-1.0	0.3819983596576246	0.42926642417192185	-1.0	-1.0	-1.0	0.41026434366535963	-1.0	63.69898280418113	71.39503452619769	-1.0	-1.0	-1.0	-1.0	28.17293154699172	-1.0	-1.0	-1.0	53.972626614896384	-1.0	-1.0	-1.0	-1.0	20.924501744921173	25.559965171823805	4.864514437760519	-1.0	7.615773105863909	-1.0	7.615773105863909	13.601470508735444	-1.0	13.601470508735444	6.324555320336759	-1.0	6.324555320336759	2.1505813167606567	-1.0	2.1505813167606567	-1.0	-1.0	-1.0	1.4142135623730951	-1.0	1.4142135623730951	122.52554744525547	-1.0	122.52554744525547	1.40378887167878	-1.0	1.40378887167878	-1.0	-1.0	
1	5	large	A1	1.0	-1.0	29.546573405388315	29.546573405388315	-1.0	0.6656930284461656	0.6656930284461656	12.083045973594572	-1.0	12.083045973594572	-1.0	0.2773500981126146	-1.0	0.2773500981126146	-1.0	-1.0	9.219544457292887	9.219544457292887	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	31.622776601683793	31.622776601683793	-1.0	29.154759474226502	29.154759474226502	12.529964086141668	-1.0	12.529964086141668	-1.0	-1.0	8.48528137423857	8.48528137423857	-1.0	-1.0	-1.0	-1.0	31.064449134018133	31.064449134018133	5.830951894845301	-1.0	38.01315561749642	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.1533929977694741	-1.0	36.00620760124443	31.607502246248885	-1.0	-1.0	-1.0	-1.0	38.577077360901285	-1.0	-1.0	-1.0	59.44533828614689	-1.0	-1.0	-1.0	-1.0	10.773638187776186	6.60713330222751	32.491281974286466	-1.0	11.180339887498949	-1.0	11.180339887498949	21.93171219946131	-1.0	21.93171219946131	7.615773105863909	-1.0	7.615773105863909	2.879774895417324	-1.0	2.879774895417324	-1.0	-1.0	-1.0	1.0	-1.0	1.0	83.10697674418604	-1.0	83.10697674418604	1.564248936646519	-1.0	1.564248936646519	-1.0	-1.0	
1	6	large	C	2.0	-1.0	25.495097567963924	-1.0	-1.0	0.5229282298075514	-1.0	17.11724276862369	18.027756377319946	-1.0	-1.0	0.386540508236723	0.5299989400031799	-1.0	-1.0	35.144999145943636	6.708203932499369	-1.0	2.23606797749979	-1.0	16.1245154965971	-1.0	0.47404546313997714	-1.0	27.16615541441225	-1.0	-1.0	23.53720459187964	-1.0	19.1049731745428	16.0	-1.0	-1.0	35.1049731745428	6.082762530298219	-1.0	7.0710678118654755	-1.0	20.518284528683193	-1.0	25.179356624028344	-1.0	3.0	9.486832980505138	15.132745950421556	8.06225774829855	0.31243220522753506	0.2845396297095952	0.1315334104411641	0.4130961923860138	3.1622776601683795	0.19824558013652693	1.1766968108291043	90.0	72.89727103094762	50.19442890773481	74.50072462349914	38.75439034272145	28.78435835071781	-1.0	-1.0	8.560889571164607	18.530921563168246	-1.0	-1.0	11.064029350749513	21.03406134275315	-1.0	15.09157267859488	15.792403528857287	-1.0	-1.0	16.492422502470642	12.041594578792296	-1.0	29.832867780352597	21.37755832643195	-1.0	7.280109889280518	6.082762530298219	-1.0	4.0978595425159074	3.514448939926621	-1.0	78.12102828234632	75.28317965096906	-1.0	2.0	6.082762530298219	-1.0	49.773049645390074	62.321285140562246	55.65725047080979	1.4867483613565118	1.6045882201314603	1.796711105095757	0.8829787234042553	1.1055856369335992	
1	7	medium	A1	1.0	-1.0	26.1725046566048	26.1725046566048	-1.0	0.6002804885328221	0.6002804885328221	15.0	-1.0	15.0	-1.0	0.35704166919433433	-1.0	0.35704166919433433	-1.0	-1.0	6.082762530298219	6.082762530298219	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	27.784887978899608	27.784887978899608	-1.0	26.248809496813376	26.248809496813376	14.866068747318506	-1.0	14.866068747318506	-1.0	-1.0	5.0	5.0	-1.0	-1.0	-1.0	-1.0	27.202941017470888	27.202941017470888	8.602325267042627	-1.0	21.95449840010015	-1.0	0.31622776601683794	0.25	-1.0	-1.0	-1.0	0.3918251790714283	-1.0	43.13232116056582	15.724745722747429	-1.0	-1.0	-1.0	-1.0	86.8015037203423	-1.0	-1.0	-1.0	80.71995431229033	-1.0	-1.0	-1.0	-1.0	12.215719134130858	1.3593057860686102	41.49097341138343	-1.0	8.602325267042627	-1.0	8.602325267042627	15.620499351813308	-1.0	15.620499351813308	7.810249675906654	-1.0	7.810249675906654	2.0	-1.0	2.0	-1.0	-1.0	-1.0	2.8284271247461903	-1.0	2.8284271247461903	100.79428571428572	-1.0	100.79428571428572	1.5973127728329268	-1.0	1.5973127728329268	-1.0	-1.0	
1	8	no	D	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	9	medium	A1	1.0	-1.0	31.11269837220809	31.11269837220809	-1.0	0.7166085761829019	0.7166085761829019	12.165525060596439	-1.0	12.165525060596439	-1.0	0.2826136590864154	-1.0	0.2826136590864154	-1.0	-1.0	9.433981132056603	9.433981132056603	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	32.01562118716424	32.01562118716424	-1.0	32.526911934581186	32.526911934581186	11.045361017187261	-1.0	11.045361017187261	-1.0	-1.0	10.816653826391969	10.816653826391969	-1.0	-1.0	-1.0	-1.0	33.421549934136806	33.421549934136806	6.082762530298219	-1.0	26.40075756488817	-1.0	0.44721359549995787	0.5198152096601208	-1.0	-1.0	-1.0	0.23040106009639746	-1.0	18.522156943572668	16.837472625676384	-1.0	-1.0	-1.0	-1.0	86.24144431452801	-1.0	-1.0	-1.0	85.7703913882259	-1.0	-1.0	-1.0	-1.0	21.003222711434262	25.27111601172507	14.534455080540113	-1.0	8.602325267042627	-1.0	8.602325267042627	15.811388300841896	-1.0	15.811388300841896	6.4031242374328485	-1.0	6.4031242374328485	2.469323991623974	-1.0	2.469323991623974	-1.0	-1.0	-1.0	1.4142135623730951	-1.0	1.4142135623730951	83.85714285714286	-1.0	83.85714285714286	1.454855195911414	-1.0	1.454855195911414	-1.0	-1.0	
