image_number	cell_id	Cgroup	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C126	C127	C128	
1	0	small	2053.0	192.75230852000004	51.15662224971465	40.11234224026316	29.862050416867145	41.889962640953186	21.400934559032695	21.444392411561907	16.401219466856727	25.861754389137364	35.674805311259526	23.259406699226016	38.73247116497983	0.9979734630995756	1.2753337100909976	0.7825194732979873	0.41856988710304227	0.2249403341288783	83.0	4.0	48.08326112068523	
1	1	small	1735.0	175.09545427999998	45.17742799230607	38.47076812334269	37.341559352921195	46.134421630977016	18.973665961010276	19.4441600970475	13.92838827718412	25.189570335739493	29.372951337417057	20.223748416156685	34.93856288613218	0.9758028048684568	1.1743313220952827	0.8309433517683882	0.39664983123668945	0.2099023709902371	95.0	4.0	42.04759208325728	
1	2	medium	2059.0	196.06601700000004	46.52956049652737	41.593268686170845	68.82426058289542	71.4816512658009	23.345235059857504	23.853040189370354	15.132745950421556	41.8013834483814	14.713919327130956	20.396078054371138	44.08396329264354	0.9787110940374325	1.1186800644979789	0.8748802495882868	0.49972480983665796	0.29252981795354677	97.0	3.0	42.20189569201838	
1	3	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	4	small	1781.0	172.50966783999993	48.373546489791295	38.948684188300895	49.95027223429173	60.255118703057775	14.0	16.23929654914276	13.0	29.2721973630532	20.616871063418337	22.360679774997898	33.714285714285715	0.8621063084619285	1.2419815328272725	0.6941377835944241	0.2833605155700786	0.12224322621298046	82.0	3.0	44.294469180700204	
1	5	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	6	small	1522.0	151.78174579999995	45.17742799230607	40.11234224026316	69.28146009551094	70.88414867205896	8.246211251235321	-1.0	14.317821063276353	25.322380021165184	8.426334168557457	18.681541692269406	26.80018656651479	-1.0	1.1262725004115761	-1.0	0.20572563945246453	0.056210964607911175	94.0	4.0	38.48376280978771	
1	7	medium	1733.0	176.75230851999999	43.41658669218482	38.3275357934736	56.38264281508083	57.79803848882712	19.924858845171276	21.59014326817785	15.524174696260024	32.98278628286931	22.333812552221513	20.248456731316587	38.978685609679324	0.9228683014132161	1.1327779308884707	0.8146948102081965	0.45061140205849304	0.25579710144927537	62.0	3.0	39.96248240537617	
1	8	small	1423.0	143.63961019999994	42.42640687119285	38.897300677553446	15.945395900922847	29.054604099077153	7.280109889280518	-1.0	14.317821063276353	9.192388155425117	25.96581208481757	20.591260281974	18.928285712129345	-1.0	1.0907288200508978	-1.0	0.18289188104412876	0.055637982195845696	81.0	4.0	42.720018726587654	
1	9	large	2049.0	199.82337632000008	42.7551166528639	38.63935817272331	2.65419551340662	5.073704730062957	30.14962686336267	28.328767370858774	17.11724276862369	3.6486861038549065	50.75136060060979	21.213203435596427	41.257384128812085	1.0642759873264722	1.106517257914652	0.9618250232555903	0.6900206244061279	0.5177777777777778	98.0	3.0	42.579337712087536	
1	10	large	2365.0	217.72287124000013	47.20169488482379	40.0	39.57940471623765	51.879943595235716	33.015148038438355	34.762862870087204	17.0	39.1087651514294	36.6	20.615528128088304	49.71122616554422	0.9497246576560665	1.1800423721205946	0.8048225047625741	0.7332096616600509	0.5672630881378397	86.0	3.0	42.95346318982906	
1	11	no	1517.0	144.61017291999985	46.57252408878007	39.56008088970496	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.1772605879807494	-1.0	-1.0	-1.0	73.0	4.0	-1.0	
1	12	large	2388.0	225.96551192000013	46.57252408878007	38.3275357934736	41.05481377096244	56.63363399894044	37.94733192202055	29.960826009862632	15.811388300841896	46.12161445029949	37.127354277816835	21.633307652783937	55.22416596781852	1.2665649441550406	1.2151191858441999	1.0423380347460312	0.7760090503687348	0.6244897959183674	81.0	3.0	42.80186911806539	
1	13	small	1784.0	172.85281359999996	46.17358552246078	40.11234224026316	46.15566589381996	55.16416963584511	15.620499351813308	18.494701635612266	15.0	28.154625318573647	23.484043747873148	21.2602916254693	34.30177222526571	0.8445932061826523	1.1511066904518379	0.7337227845067329	0.3231661721028271	0.15022566086395875	75.0	3.0	42.80186911806539	
1	14	large	1977.0	199.4802305600001	42.05948168962618	37.0	4.5464833827179945	6.694229131893167	30.59411708155671	29.81137341065098	16.278820596099706	4.208325754134445	50.08108108108108	19.6468827043885	36.10105815623693	1.0262565451152972	1.1367427483682753	0.9028045673380594	0.7278776840564939	0.5828662930344275	93.0	3.0	41.10960958218893	
1	15	small	1557.0	165.68124071999995	41.30375285612676	37.33630940518894	21.22765118863532	20.944313562773715	19.235384061671343	19.238250065146183	13.892443989449804	14.308627161764901	35.675727494771635	18.35755975068582	40.02856331143579	0.9998510257707882	1.1062623358908215	0.9038100578247156	0.42357629125418855	0.2357142857142857	81.0	3.0	39.395431207184416	
1	16	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
1	17	large	2372.0	220.20815260000012	44.14748010928823	38.07886552931954	10.530092527639354	13.091893064346834	37.0	34.77241760357695	17.0	11.824004421266524	55.017395368223745	20.024984394500787	52.20000000000004	1.06406176360294	1.1593696265792384	0.9177933759938944	0.9136426943818744	0.8065498857578065	87.0	3.0	41.43669871020132	
2	18	medium	1835.0	183.58073564000003	44.28317965096906	37.21558813185679	7.9207399016410704	13.608090041799045	24.186773244895647	23.68294838824898	16.1245154965971	9.552159608546614	44.255648847052804	21.02379604162864	40.59922651821766	1.0212737387417798	1.1899094404761634	0.8582785412082276	0.5441811528566854	0.3443223443223443	86.0	3.0	43.18564576337837	
2	19	small	1628.0	164.26702715999997	46.69047011971501	38.63935817272331	45.625670069247235	53.569141879837645	13.416407864998739	17.254238280404774	15.231546211727817	24.673129164179674	21.29952563707387	19.4164878389476	30.666075119997114	0.7775717274193108	1.2083655714725412	0.6434904682626339	0.31530096875065244	0.12586445366528354	113.0	3.0	41.23105625617661	
2	20	no	1299.0	134.22539663999987	44.204072210600685	35.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2629734917314481	-1.0	-1.0	-1.0	117.0	4.0	-1.0	
2	21	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	22	large	2270.0	212.55129836000015	44.77722635447622	41.6293165929973	16.097642963798208	20.011259964514977	31.064449134018133	30.9086234658889	16.0312195418814	16.124268043856276	49.05197027287967	21.213203435596427	47.118765283111514	1.0050414949181157	1.0756176180420038	0.9343854898431646	0.6872794587108857	0.5093085106382979	137.0	3.0	43.56604182158393	
2	23	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
2	24	no	1446.0	140.12489155999987	44.91102314577124	39.81205847478876	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.1280758862094866	-1.0	-1.0	-1.0	83.0	4.0	-1.0	
2	25	large	1989.0	201.4802305600001	41.6293165929973	36.76955262170047	7.820607568223835	7.913028244134196	32.28002478313795	27.4591012825217	14.560219778561036	6.269620098541427	51.94515200255022	19.924858845171276	45.54100793729196	1.1755674175572841	1.132168156118079	1.0383328759113049	0.7276227533583088	0.5661417322834645	119.0	3.0	41.23105625617661	
2	26	complex	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	
